season,seas_id,player_id,player,birth_year,pos,age,lg,tm,experience
2002,18015,3074,Keith Van Horn,NA,SF,26,NBA,NJN,5
2002,18016,3075,Kelvin Cato,NA,C,27,NBA,HOU,5
2002,18017,2598,Kendall Gill,NA,SG,33,NBA,MIA,12
2002,18018,2661,Kenny Anderson,NA,PG,31,NBA,BOS,11
2002,18019,3330,Kenny Satterfield,NA,PG,20,NBA,DEN,1
2002,18020,3200,Kenny Thomas,NA,PF,24,NBA,HOU,3
2002,18021,3264,Kenyon Martin,NA,PF,24,NBA,NJN,2
2002,18022,3129,Keon Clark,NA,C,26,NBA,TOR,4
2002,18023,2998,Kerry Kittles,NA,SG,27,NBA,NJN,5
2002,18024,2936,Kevin Garnett,NA,PF,25,NBA,MIN,7
2002,18025,3076,Kevin Ollie,NA,PG,29,NBA,TOT,5
2002,18026,3076,Kevin Ollie,NA,PG,29,NBA,CHI,5
2002,18027,3076,Kevin Ollie,NA,PG,29,NBA,IND,5
2002,18028,2187,Kevin Willis,NA,PF,39,NBA,HOU,17
2002,18029,3265,Keyon Dooling,NA,PG,21,NBA,LAC,2
2002,18030,3331,Kirk Haston,NA,PF,22,NBA,CHH,1
2002,18031,3000,Kobe Bryant,NA,SG,23,NBA,LAL,6
2002,18032,2937,Kurt Thomas,NA,C,29,NBA,NYK,7
2002,18033,3332,Kwame Brown,NA,PF,19,NBA,WAS,1
2002,18034,3201,Lamar Odom,NA,SF,22,NBA,LAC,3
2002,18035,2876,Lamond Murray,NA,SF,28,NBA,CLE,8
2002,18036,2728,LaPhonso Ellis,NA,SF,31,NBA,MIA,10
2002,18037,3132,Larry Hughes,NA,SG,23,NBA,GSW,4
2002,18038,2604,Larry Robinson,NA,SG,34,NBA,NYK,7
2002,18039,2729,Latrell Sprewell,NA,SF,31,NBA,NYK,10
2002,18040,3267,Lavor Postell,NA,SG,23,NBA,NYK,2
2002,18041,3078,Lawrence Funderburke,NA,PF,31,NBA,SAC,5
2002,18042,3268,Lee Nailon,NA,SF,26,NBA,CHH,2
2002,18043,3333,Leon Smith,NA,C,21,NBA,ATL,1
2002,18044,2806,Lindsey Hunter,NA,PG,31,NBA,LAL,9
2002,18045,3334,Loren Woods,NA,C,23,NBA,MIN,1
2002,18046,3001,Lorenzen Wright,NA,C,26,NBA,MEM,6
2002,18047,2807,Lucious Harris,NA,SG,31,NBA,NJN,9
2002,18048,3335,Malik Allen,NA,PF,23,NBA,MIA,1
2002,18049,3002,Malik Rose,NA,PF,27,NBA,SAS,6
2002,18050,3269,Mamadou N'Diaye,NA,C,26,NBA,TOR,2
2002,18051,3270,Marc Jackson,NA,C,27,NBA,TOT,2
2002,18052,3270,Marc Jackson,NA,C,27,NBA,GSW,2
2002,18053,3270,Marc Jackson,NA,C,27,NBA,MIN,2
2002,18054,3004,Marcus Camby,NA,C,27,NBA,NYK,6
2002,18055,3271,Marcus Fizer,NA,PF,23,NBA,CHI,2
2002,18056,3272,Mark Blount,NA,C,26,NBA,BOS,2
2002,18057,2444,Mark Bryant,NA,PF,36,NBA,SAS,14
2002,18058,2373,Mark Jackson,NA,PG,36,NBA,NYK,15
2002,18059,3273,Mark Madsen,NA,PF,26,NBA,LAL,2
2002,18060,3079,Mark Pope,NA,PF,29,NBA,MIL,4
2002,18061,2877,Mark Strickland,NA,SF,31,NBA,ATL,7
2002,18062,3274,Mateen Cleaves,NA,PG,24,NBA,SAC,2
2002,18063,2611,Matt Bullard,NA,PF,34,NBA,CHH,11
2002,18064,2737,Matt Geiger,NA,C,32,NBA,PHI,10
2002,18065,3136,Matt Harpring,NA,SF,25,NBA,PHI,4
2002,18066,3336,Maurice Evans,NA,SG,23,NBA,MIN,1
2002,18067,3337,Mengke Bateer,NA,C,26,NBA,DEN,1
2002,18068,3205,Metta World Peace,NA,SF,22,NBA,TOT,3
2002,18069,3205,Metta World Peace,NA,SF,22,NBA,CHI,3
2002,18070,3205,Metta World Peace,NA,SF,22,NBA,IND,3
2002,18071,3338,Michael Bradley,NA,PF,22,NBA,TOR,1
2002,18072,2811,Michael Curry,NA,SG,33,NBA,DET,8
2002,18073,3137,Michael Dickerson,NA,SG,26,NBA,MEM,4
2002,18074,3138,Michael Doleac,NA,C,24,NBA,CLE,4
2002,18075,2948,Michael Finley,NA,SF,28,NBA,DAL,7
2002,18076,2193,Michael Jordan,NA,SF,38,NBA,WAS,14
2002,18077,3139,Michael Olowokandi,NA,C,26,NBA,LAC,4
2002,18078,3275,Michael Redd,NA,SG,22,NBA,MIL,2
2002,18079,3206,Michael Ruffin,NA,PF,25,NBA,PHI,3
2002,18080,3083,Michael Stewart,NA,C,26,NBA,TOR,5
2002,18081,3140,Mike Bibby,NA,PG,23,NBA,SAC,4
2002,18082,3339,Mike James,1975,PG,26,NBA,MIA,1
2002,18083,3276,Mike Miller,NA,SF,21,NBA,ORL,2
2002,18084,3277,Mike Penberthy,NA,PG,27,NBA,LAL,2
2002,18085,3141,Mikki Moore,NA,C,26,NBA,DET,4
2002,18086,3207,Milt Palacio,NA,PG-SG,23,NBA,TOT,3
2002,18087,3207,Milt Palacio,NA,PG,23,NBA,BOS,3
2002,18088,3207,Milt Palacio,NA,SG,23,NBA,PHO,3
2002,18089,2449,Mitch Richmond,NA,SG,36,NBA,LAL,14
2002,18090,2813,Mitchell Butler,NA,SG,31,NBA,POR,7
2002,18091,2880,Monty Williams,NA,SF,30,NBA,ORL,8
2002,18092,3011,Moochie Norris,NA,PG,28,NBA,HOU,5
2002,18093,2531,Mookie Blaylock,NA,PG,34,NBA,GSW,13
2002,18094,3279,Morris Peterson,NA,SF,24,NBA,TOR,2
2002,18095,3143,Nazr Mohammed,NA,C,24,NBA,ATL,4
2002,18096,2533,Nick Anderson,NA,SG,34,NBA,MEM,13
2002,18097,2814,Nick Van Exel,NA,PG-SG,30,NBA,TOT,9
2002,18098,2814,Nick Van Exel,NA,PG,30,NBA,DEN,9
2002,18099,2814,Nick Van Exel,NA,SG,30,NBA,DAL,9
2002,18100,3340,Norm Richardson,NA,SG,22,NBA,TOT,1
2002,18101,3340,Norm Richardson,NA,SG,22,NBA,IND,1
2002,18102,3340,Norm Richardson,NA,SG,22,NBA,CHI,1
2002,18103,3209,Obinna Ekezie,NA,PF,26,NBA,LAC,3
2002,18104,3280,Olumide Oyedeji,NA,C,20,NBA,SEA,2
2002,18105,3341,Óscar Torres,NA,SG,25,NBA,HOU,1
2002,18106,3013,Othella Harrington,NA,PF,28,NBA,NYK,6
2002,18107,2815,P.J. Brown,NA,C,32,NBA,CHH,9
2002,18108,3144,Pat Garrity,NA,PF,25,NBA,ORL,4
2002,18109,2264,Patrick Ewing,1962,C,39,NBA,ORL,17
2002,18110,3342,Pau Gasol,NA,PF,21,NBA,MEM,1
2002,18111,3146,Paul Pierce,NA,SG,24,NBA,BOS,4
2002,18112,3147,Peja Stojaković,NA,SF,24,NBA,SAC,4
2002,18113,2816,Popeye Jones,NA,PF,31,NBA,WAS,9
2002,18114,3343,Predrag Drobnjak,NA,C,26,NBA,SEA,1
2002,18115,3344,Primož Brezec,NA,C,22,NBA,IND,1
2002,18116,3283,Quentin Richardson,NA,SG,21,NBA,LAC,2
2002,18117,3210,Quincy Lewis,NA,SG,24,NBA,UTA,3
2002,18118,3149,Raef LaFrentz,NA,C,25,NBA,TOT,4
2002,18119,3149,Raef LaFrentz,NA,C,25,NBA,DEN,4
2002,18120,3149,Raef LaFrentz,NA,C,25,NBA,DAL,4
2002,18121,3211,Rafer Alston,NA,PG,25,NBA,MIL,3
2002,18122,3284,Raja Bell,NA,SG,25,NBA,PHI,2
2002,18123,2678,Randy Brown,NA,PG,33,NBA,BOS,11
2002,18124,3015,Randy Livingston,NA,PG,26,NBA,SEA,6
2002,18125,3151,Rashard Lewis,NA,SF,22,NBA,SEA,4
2002,18126,2950,Rasheed Wallace,NA,PF,27,NBA,POR,7
2002,18127,3152,Rasho Nesterović,NA,C,25,NBA,MIN,4
2002,18128,3345,Ratko Varda,NA,C,22,NBA,DET,1
2002,18129,3016,Ray Allen,NA,SG,26,NBA,MIL,6
2002,18130,2386,Reggie Miller,NA,SG,36,NBA,IND,15
2002,18131,2881,Reggie Slater,NA,PF,31,NBA,TOT,7
2002,18132,2881,Reggie Slater,NA,PF,31,NBA,NJN,7
2002,18133,2881,Reggie Slater,NA,PF,31,NBA,ATL,7
2002,18134,3212,Richard Hamilton,NA,SG,23,NBA,WAS,3
2002,18135,3346,Richard Jefferson,NA,SF,21,NBA,NJN,1
2002,18136,3085,Rick Brunson,NA,PG,29,NBA,POR,5
2002,18137,2680,Rick Fox,NA,SF,32,NBA,LAL,11
2002,18138,3153,Ricky Davis,NA,SF,22,NBA,CLE,4
2002,18139,2747,Robert Horry,NA,PF,31,NBA,LAL,10
2002,18140,2681,Robert Pack,NA,PG,32,NBA,MIN,11
2002,18141,3154,Robert Traylor,NA,PF,24,NBA,CHH,4
2002,18142,2461,Rod Strickland,NA,PG,35,NBA,MIA,14
2002,18143,3214,Rodney Buford,NA,SG,24,NBA,MEM,3
2002,18144,2821,Rodney Rogers,NA,SF,30,NBA,TOT,9
2002,18145,2821,Rodney Rogers,NA,SF,30,NBA,PHO,9
2002,18146,2821,Rodney Rogers,NA,SF,30,NBA,BOS,9
2002,18147,3347,Rodney White,NA,SF,21,NBA,DET,1
2002,18148,3087,Ron Mercer,NA,SG,25,NBA,TOT,5
2002,18149,3087,Ron Mercer,NA,SG,25,NBA,CHI,5
2002,18150,3087,Ron Mercer,NA,SG,25,NBA,IND,5
2002,18151,3348,Ruben Boumtje-Boumtje,NA,C,23,NBA,POR,1
2002,18152,3156,Ruben Patterson,NA,SF,26,NBA,POR,4
2002,18153,3088,Rusty LaRue,NA,PG,28,NBA,UTA,4
2002,18154,3215,Ryan Bowen,NA,SF,26,NBA,DEN,3
2002,18155,2822,Sam Cassell,NA,PG,32,NBA,MIL,9
2002,18156,2749,Sam Mack,NA,SF,31,NBA,MIA,7
2002,18157,2539,Sam Mitchell,NA,SF,38,NBA,MIN,13
2002,18158,3021,Samaki Walker,NA,PF,25,NBA,LAL,6
2002,18159,3349,Samuel Dalembert,NA,C,20,NBA,PHI,1
2002,18160,3089,Scot Pollard,NA,C,26,NBA,SAC,5
2002,18161,3217,Scott Padgett,NA,PF,25,NBA,UTA,3
2002,18162,2617,Scott Williams,NA,PF,33,NBA,DEN,12
2002,18163,2394,Scottie Pippen,NA,SF,36,NBA,POR,15
2002,18164,3159,Sean Marks,NA,C,26,NBA,MIA,3
2002,18165,2750,Sean Rooks,NA,C,32,NBA,LAC,10
2002,18166,3160,Shammond Williams,NA,SG,26,NBA,SEA,4
2002,18167,3022,Shandon Anderson,NA,SG,28,NBA,NYK,6
2002,18168,3350,Shane Battier,NA,SF,23,NBA,MEM,1
2002,18169,2751,Shaquille O'Neal,NA,C,29,NBA,LAL,10
2002,18170,3024,Shareef Abdur-Rahim,NA,PF,25,NBA,ATL,6
2002,18171,2825,Shawn Bradley,NA,C,29,NBA,DAL,9
2002,18172,2544,Shawn Kemp,NA,PF,32,NBA,POR,13
2002,18173,3218,Shawn Marion,NA,SF,23,NBA,PHO,3
2002,18174,3025,Shawnelle Scott,NA,C,29,NBA,DEN,4
2002,18175,3351,Speedy Claxton,NA,PG,23,NBA,PHI,1
2002,18176,2684,Stacey Augmon,NA,SG,33,NBA,CHH,11
2002,18177,3289,Stanislav Medvedenko,NA,C,22,NBA,LAL,2
2002,18178,3290,Stephen Jackson,NA,SF,23,NBA,SAS,2
2002,18179,3026,Stephon Marbury,NA,PG,24,NBA,PHO,6
2002,18180,3219,Steve Francis,NA,PG,24,NBA,HOU,3
2002,18181,3291,Steve Goodrich,NA,SF,25,NBA,NJN,2
2002,18182,2467,Steve Kerr,NA,PG,36,NBA,POR,14
2002,18183,3028,Steve Nash,NA,PG,27,NBA,DAL,6
2002,18184,2688,Steve Smith,NA,SG,32,NBA,SAS,11
2002,18185,3352,Steven Hunter,NA,C,20,NBA,ORL,1
2002,18186,3292,Stromile Swift,NA,PF,22,NBA,MEM,2
2002,18187,3353,Tang Hamilton,NA,SF,23,NBA,MIA,1
2002,18188,3091,Tariq Abdul-Wahad,NA,SG,27,NBA,TOT,5
2002,18189,3091,Tariq Abdul-Wahad,NA,SG,27,NBA,DEN,5
2002,18190,3091,Tariq Abdul-Wahad,NA,SG,27,NBA,DAL,5
2002,18191,3354,Terence Morris,NA,SF,23,NBA,HOU,1
2002,18192,2689,Terrell Brandon,NA,PG,31,NBA,MIN,11
2002,18193,2273,Terry Porter,NA,PG,38,NBA,SAS,17
2002,18194,2959,Theo Ratliff,NA,C,28,NBA,ATL,7
2002,18195,3355,Tierre Brown,NA,SG,22,NBA,HOU,1
2002,18196,3092,Tim Duncan,NA,PF,25,NBA,SAS,5
2002,18197,2552,Tim Hardaway,NA,PG,35,NBA,TOT,12
2002,18198,2552,Tim Hardaway,NA,PG,35,NBA,DAL,12
2002,18199,2552,Tim Hardaway,NA,PG,35,NBA,DEN,12
2002,18200,3220,Tim James,NA,SF,25,NBA,PHI,3
2002,18201,3093,Tim Thomas,NA,SF,24,NBA,MIL,5
2002,18202,3222,Todd MacCulloch,NA,C,26,NBA,NJN,3
2002,18203,2755,Tom Gugliotta,NA,PF,32,NBA,PHO,10
2002,18204,2829,Toni Kukoč,NA,SF,33,NBA,ATL,9
2002,18205,3094,Tony Battie,NA,C,25,NBA,BOS,5
2002,18206,3031,Tony Delk,NA,SG,28,NBA,TOT,6
2002,18207,3031,Tony Delk,NA,SG,28,NBA,PHO,6
2002,18208,3031,Tony Delk,NA,SG,28,NBA,BOS,6
2002,18209,2626,Tony Massenburg,NA,PF,34,NBA,MEM,10
2002,18210,3356,Tony Parker,NA,PG,19,NBA,SAS,1
2002,18211,3096,Tracy McGrady,NA,SG,22,NBA,ORL,5
2002,18212,2757,Tracy Murray,NA,SF,30,NBA,TOR,10
2002,18213,3223,Trajan Langdon,NA,SG,25,NBA,CLE,3
2002,18214,2962,Travis Best,NA,PG,29,NBA,TOT,7
2002,18215,2962,Travis Best,NA,PG,29,NBA,IND,7
2002,18216,2962,Travis Best,NA,PG,29,NBA,CHI,7
2002,18217,3032,Travis Knight,NA,C,27,NBA,NYK,6
2002,18218,3357,Tremaine Fowlkes,NA,SF,25,NBA,LAC,1
2002,18219,3358,Trenton Hassell,NA,SG,22,NBA,CHI,1
2002,18220,3098,Troy Hudson,NA,PG,25,NBA,ORL,5
2002,18221,3359,Troy Murphy,NA,PF,21,NBA,GSW,1
2002,18222,2630,Tyrone Hill,NA,PF,33,NBA,CLE,12
2002,18223,3163,Tyrone Nesby,NA,SF,26,NBA,WAS,4
2002,18224,3164,Tyronn Lue,NA,PG,24,NBA,WAS,4
2002,18225,3360,Tyson Chandler,NA,C,19,NBA,CHI,1
2002,18226,2693,Victor Alexander,NA,C,32,NBA,DET,5
2002,18227,2830,Vin Baker,NA,C,30,NBA,SEA,9
2002,18228,3166,Vince Carter,NA,SG,25,NBA,TOR,4
2002,18229,2475,Vinny Del Negro,NA,PG,35,NBA,PHO,12
2002,18230,3033,Vitaly Potapenko,NA,C,26,NBA,BOS,6
2002,18231,2557,Vlade Divac,NA,C,33,NBA,SAC,13
2002,18232,3361,Vladimir Radmanović,NA,PF,21,NBA,SEA,1
2002,18233,3167,Vladimir Stepania,NA,C,25,NBA,MIA,4
2002,18234,3224,Vonteego Cummings,NA,PG,25,NBA,PHI,3
2002,18235,2965,Voshon Lenard,NA,SG,28,NBA,DEN,7
2002,18236,3225,Wally Szczerbiak,NA,SF,24,NBA,MIN,3
2002,18237,2758,Walt Williams,NA,SF,31,NBA,HOU,10
2002,18238,3034,Walter McCarty,NA,PF,27,NBA,BOS,6
2002,18239,3294,Wang Zhizhi,NA,C,24,NBA,DAL,2
2002,18240,2889,Wesley Person,NA,SG,30,NBA,CLE,8
2002,18241,3362,Will Solomon,NA,SG,23,NBA,MEM,1
2002,18242,3227,William Avery,NA,PG,22,NBA,MIN,3
2002,18243,3363,Zach Randolph,NA,PF,20,NBA,POR,1
2002,18244,3364,Željko Rebrača,NA,C,29,NBA,DET,1
2002,18245,3295,Zendon Hamilton,NA,PF,26,NBA,DEN,2
2002,18246,3100,Zydrunas Ilgauskas,NA,C,26,NBA,CLE,4
2003,18247,3228,A.J. Guyton,NA,PG,24,NBA,GSW,3
2003,18248,2832,Aaron McKie,NA,SF,30,NBA,PHI,9
2003,18249,2760,Aaron Williams,NA,C,31,NBA,NJN,9
2003,18250,3365,Adam Harrington,NA,SG,22,NBA,TOT,1
2003,18251,3365,Adam Harrington,NA,SG,22,NBA,DAL,1
2003,18252,3365,Adam Harrington,NA,SG,22,NBA,DEN,1
2003,18253,3035,Adonal Foyle,NA,C,27,NBA,GSW,6
2003,18254,3169,Adrian Griffin,NA,SG,28,NBA,DAL,4
2003,18255,3101,Al Harrington,NA,SF,22,NBA,IND,5
2003,18256,2892,Alan Henderson,NA,C,30,NBA,ATL,8
2003,18257,2763,Allan Houston,NA,SG,31,NBA,NYK,10
2003,18258,2967,Allen Iverson,NA,SG,27,NBA,PHI,7
2003,18259,3296,Alton Ford,NA,PF,21,NBA,PHO,2
2003,18260,3036,Alvin Williams,NA,PG,28,NBA,TOR,6
2003,18261,2968,Amal McCaskill,NA,C,29,NBA,ATL,3
2003,18262,3366,Amar'e Stoudemire,NA,PF,20,NBA,PHO,1
2003,18263,3171,Andre Miller,NA,PG,26,NBA,LAC,4
2003,18264,3298,Andrei Kirilenko,NA,SF,21,NBA,UTA,2
2003,18265,2894,Andrew DeClercq,NA,C,29,NBA,ORL,8
2003,18266,2767,Anfernee Hardaway,NA,SG,31,NBA,PHO,10
2003,18267,3299,Ansu Sesay,NA,SF,26,NBA,SEA,2
2003,18268,3104,Antawn Jamison,NA,SF,26,NBA,GSW,5
2003,18269,3172,Anthony Carter,NA,PG,27,NBA,MIA,4
2003,18270,2895,Anthony Goldwire,NA,PG,31,NBA,TOT,5
2003,18271,2895,Anthony Goldwire,NA,PG,31,NBA,SAS,5
2003,18272,2895,Anthony Goldwire,NA,PG,31,NBA,WAS,5
2003,18273,3037,Anthony Johnson,NA,PG,28,NBA,NJN,6
2003,18274,2481,Anthony Mason,NA,C,36,NBA,MIL,13
2003,18275,2699,Anthony Peeler,NA,SG,33,NBA,MIN,11
2003,18276,3367,Antoine Rigaudeau,NA,SG,31,NBA,DAL,1
2003,18277,2969,Antoine Walker,NA,PF,26,NBA,BOS,7
2003,18278,3039,Antonio Daniels,NA,SG,27,NBA,POR,6
2003,18279,2768,Antonio Davis,NA,C,34,NBA,TOR,10
2003,18280,2769,Antonio Harvey,NA,PF,32,NBA,ATL,8
2003,18281,3230,Art Long,NA,PF,30,NBA,TOT,3
2003,18282,3230,Art Long,NA,PF,30,NBA,PHI,3
2003,18283,3230,Art Long,NA,PF,30,NBA,TOR,3
2003,18284,2897,Arvydas Sabonis,NA,C,38,NBA,POR,7
2003,18285,3040,Austin Croshere,NA,PF,27,NBA,IND,6
2003,18286,2406,Avery Johnson,NA,PG,37,NBA,DAL,15
2003,18287,3173,Baron Davis,NA,PG,23,NBA,NOH,4
2003,18288,2971,Ben Wallace,NA,C,28,NBA,DET,7
2003,18289,2568,Bimbo Coles,NA,PG,34,NBA,TOT,13
2003,18290,2568,Bimbo Coles,NA,PG,34,NBA,CLE,13
2003,18291,2568,Bimbo Coles,NA,PG,34,NBA,BOS,13
2003,18292,2771,Bo Outlaw,NA,C,31,NBA,PHO,10
2003,18293,2899,Bob Sura,NA,SG,29,NBA,GSW,8
2003,18294,3041,Bobby Jackson,NA,PG,29,NBA,SAC,6
2003,18295,3301,Bobby Simmons,NA,SG,22,NBA,WAS,2
2003,18296,3105,Bonzi Wells,NA,SG,26,NBA,POR,5
2003,18297,3368,Boštjan Nachbar,NA,SF,22,NBA,HOU,1
2003,18298,3106,Brad Miller,NA,C,26,NBA,IND,5
2003,18299,3302,Brandon Armstrong,NA,SG,22,NBA,NJN,2
2003,18300,3042,Brandon Williams,NA,SF,27,NBA,ATL,3
2003,18301,3303,Brendan Haywood,NA,C,23,NBA,WAS,2
2003,18302,2900,Brent Barry,NA,SG,31,NBA,SEA,8
2003,18303,3043,Brevin Knight,NA,PG,27,NBA,MEM,6
2003,18304,3231,Brian Cardinal,NA,PF,25,NBA,WAS,3
2003,18305,2840,Brian Grant,NA,C,30,NBA,MIA,9
2003,18306,3304,Brian Scalabrine,NA,PF,24,NBA,NJN,2
2003,18307,2410,Brian Shaw,NA,PG,36,NBA,LAL,14
2003,18308,3107,Brian Skinner,NA,PF,26,NBA,PHI,5
2003,18309,2975,Bruce Bowen,NA,SF,31,NBA,SAS,7
2003,18310,3108,Bruno Šundov,NA,C,22,NBA,BOS,5
2003,18311,3109,Bryce Drew,NA,PG,28,NBA,NOH,5
2003,18312,2775,Bryon Russell,NA,SF,32,NBA,WAS,10
2003,18313,2776,Calbert Cheaney,NA,SG,31,NBA,UTA,10
2003,18314,3175,Calvin Booth,NA,C,26,NBA,SEA,4
2003,18315,3305,Carlos Arroyo,NA,PG,23,NBA,UTA,2
2003,18316,3369,Carlos Boozer,NA,PF,21,NBA,CLE,1
2003,18317,3370,Caron Butler,NA,SF,22,NBA,MIA,1
2003,18318,3371,Casey Jacobsen,NA,SF,21,NBA,PHO,1
2003,18319,3372,Cezary Trybański,NA,C,23,NBA,MEM,1
2003,18320,2230,Charles Oakley,NA,C,39,NBA,WAS,18
2003,18321,3047,Charles Smith,1975,SG,27,NBA,POR,4
2003,18322,2843,Charlie Ward,NA,PG,32,NBA,NYK,9
2003,18323,3048,Chauncey Billups,NA,PG,26,NBA,DET,6
2003,18324,2904,Cherokee Parks,NA,PF,30,NBA,LAC,8
2003,18325,3307,Chris Andersen,NA,C,24,NBA,DEN,2
2003,18326,2844,Chris Childs,NA,PG,35,NBA,NJN,9
2003,18327,3050,Chris Crawford,NA,PF,27,NBA,ATL,6
2003,18328,2349,Chris Dudley,NA,C,37,NBA,POR,16
2003,18329,3373,Chris Jefferies,NA,SF,22,NBA,TOR,1
2003,18330,3232,Chris Mihm,NA,C,23,NBA,CLE,3
2003,18331,2780,Chris Mills,NA,PF,33,NBA,GSW,10
2003,18332,3374,Chris Owens,NA,SF,23,NBA,MEM,1
2003,18333,2781,Chris Webber,NA,PF,29,NBA,SAC,10
2003,18334,2782,Chris Whitney,NA,PG,31,NBA,TOT,10
2003,18335,2782,Chris Whitney,NA,PG,31,NBA,DEN,10
2003,18336,2782,Chris Whitney,NA,PG,31,NBA,ORL,10
2003,18337,3375,Chris Wilcox,NA,PF,20,NBA,LAC,1
2003,18338,2706,Christian Laettner,NA,PF,33,NBA,WAS,11
2003,18339,3177,Chucky Atkins,NA,PG,28,NBA,DET,4
2003,18340,2707,Clarence Weatherspoon,NA,PF,32,NBA,NYK,11
2003,18341,2492,Clifford Robinson,NA,PF,36,NBA,DET,14
2003,18342,3112,Corey Benjamin,NA,SG,24,NBA,ATL,4
2003,18343,3178,Corey Maggette,NA,SG,23,NBA,LAC,4
2003,18344,2783,Corie Blount,NA,C,34,NBA,CHI,10
2003,18345,2908,Corliss Williamson,NA,SF,29,NBA,DET,8
2003,18346,3234,Courtney Alexander,NA,PG,25,NBA,NOH,3
2003,18347,3114,Cuttino Mobley,NA,SG,27,NBA,HOU,5
2003,18348,3376,Dajuan Wagner,NA,SG,19,NBA,CLE,1
2003,18349,2644,Dale Davis,NA,C,33,NBA,POR,12
2003,18350,3235,Dalibor Bagarić,NA,C,22,NBA,CHI,3
2003,18351,3115,Damon Jones,NA,PG,26,NBA,SAC,5
2003,18352,2911,Damon Stoudamire,NA,PG,29,NBA,POR,8
2003,18353,3308,Damone Brown,NA,PF,23,NBA,TOR,2
2003,18354,3377,Dan Dickau,NA,PG,24,NBA,ATL,1
2003,18355,3378,Dan Gadzuric,NA,C,24,NBA,MIL,1
2003,18356,3236,Dan Langhi,NA,SF,25,NBA,PHO,3
2003,18357,2576,Danny Ferry,NA,SF,36,NBA,SAS,13
2003,18358,3052,Danny Fortson,NA,PF,26,NBA,GSW,6
2003,18359,2417,Danny Manning,NA,PF,36,NBA,DET,15
2003,18360,3239,Darius Miles,NA,SF,21,NBA,CLE,3
2003,18361,2846,Darrell Armstrong,NA,PG,34,NBA,ORL,9
2003,18362,2977,Darvin Ham,NA,SG,29,NBA,ATL,6
2003,18363,2494,David Robinson,NA,C,37,NBA,SAS,14
2003,18364,2786,David Wesley,NA,SG,32,NBA,NOH,10
2003,18365,3309,Dean Oliver,NA,PG,24,NBA,GSW,2
2003,18366,3054,Derek Anderson,NA,PG,28,NBA,POR,6
2003,18367,2979,Derek Fisher,NA,PG,28,NBA,LAL,7
2003,18368,2580,Derrick Coleman,NA,C,35,NBA,PHI,13
2003,18369,3310,DeSagana Diop,NA,PF,21,NBA,CLE,2
2003,18370,3242,DeShawn Stevenson,NA,SG,21,NBA,UTA,3
2003,18371,3243,Desmond Mason,NA,SF,25,NBA,TOT,3
2003,18372,3243,Desmond Mason,NA,SF,25,NBA,SEA,3
2003,18373,3243,Desmond Mason,NA,SF,25,NBA,MIL,3
2003,18374,3183,Devean George,NA,SF,25,NBA,LAL,4
2003,18375,3379,Devin Brown,NA,SG,24,NBA,TOT,1
2003,18376,3379,Devin Brown,NA,SG,24,NBA,SAS,1
2003,18377,3379,Devin Brown,NA,SG,24,NBA,DEN,1
2003,18378,2648,Dikembe Mutombo,NA,C,36,NBA,NJN,12
2003,18379,3184,Dion Glover,NA,SG,24,NBA,ATL,4
2003,18380,3116,Dirk Nowitzki,NA,PF,24,NBA,DAL,5
2003,18381,2914,Don Reid,NA,PF,29,NBA,DET,8
2003,18382,3244,Donnell Harvey,NA,SF,22,NBA,DEN,3
2003,18383,2916,Donny Marshall,NA,SF,30,NBA,NJN,5
2003,18384,2853,Donyell Marshall,NA,PF,29,NBA,CHI,9
2003,18385,2712,Doug Christie,NA,SG,32,NBA,SAC,11
2003,18386,3380,Drew Gooden,NA,SF-PF,21,NBA,TOT,1
2003,18387,3380,Drew Gooden,NA,SF,21,NBA,MEM,1
2003,18388,3380,Drew Gooden,NA,PF,21,NBA,ORL,1
2003,18389,3117,Earl Boykins,NA,PG,26,NBA,GSW,5
2003,18390,3311,Earl Watson,NA,PG,23,NBA,MEM,2
2003,18391,3312,Eddie Griffin,NA,PF,20,NBA,HOU,2
2003,18392,3247,Eddie House,NA,SG,24,NBA,MIA,3
2003,18393,2855,Eddie Jones,NA,SG,31,NBA,MIA,9
2003,18394,3185,Eddie Robinson,NA,SF,26,NBA,CHI,4
2003,18395,3313,Eddy Curry,NA,C,20,NBA,CHI,2
2003,18396,3248,Eduardo Nájera,NA,SF,26,NBA,DAL,3
2003,18397,3381,Efthimios Rentzias,NA,C,27,NBA,PHI,1
2003,18398,2583,Elden Campbell,NA,C,34,NBA,TOT,13
2003,18399,2583,Elden Campbell,NA,C,34,NBA,NOH,13
2003,18400,2583,Elden Campbell,NA,C,34,NBA,SEA,13
2003,18401,3186,Elton Brand,NA,PF,23,NBA,LAC,4
2003,18402,2983,Emanual Davis,NA,SG,34,NBA,ATL,6
2003,18403,2860,Eric Piatkowski,NA,SG,32,NBA,LAC,9
2003,18404,2919,Eric Snow,NA,PG,29,NBA,PHI,8
2003,18405,2920,Eric Williams,NA,SF,30,NBA,BOS,8
2003,18406,2984,Erick Dampier,NA,C,27,NBA,GSW,7
2003,18407,2985,Erick Strickland,NA,SG,29,NBA,IND,7
2003,18408,2791,Ervin Johnson,NA,C,35,NBA,MIL,10
2003,18409,3315,Etan Thomas,NA,PF,24,NBA,WAS,2
2003,18410,3187,Evan Eschmeyer,NA,C,27,NBA,DAL,4
2003,18411,3382,Frank Williams,NA,PG,22,NBA,NYK,1
