season,lg,overall_pick,round,tm,player,player_id,college
1976,NBA,32,2,CLE,Mo Howard,howarmo01,Maryland
1976,NBA,33,2,PHO,Butch Feher,feherbu01,Vanderbilt
1976,NBA,34,2,GSW,Marshall Rogers,rogerma01,University of Texas Rio Grande Valley
1976,NBA,35,3,CHI,Dallas Smith,smithda01,West Texas A&M University
1976,NBA,36,3,LAL,Mike Dabney,dabnemi01,Rutgers University
1976,NBA,37,3,CHI,Lars Hansen,hansela01,Washington
1976,NBA,38,3,DET,Phil Sellers,selleph01,Rutgers University
1976,NBA,39,3,POR,Jeff Tyson,tysonje01,Western Michigan
1976,NBA,40,3,MIL,Lloyd Walton,waltoll01,Marquette
1976,NBA,41,3,NYK,John McGill,mcgiljo01,Alcorn State
1976,NBA,42,3,NOJ,Steve Copp,coppst01,San Diego State
1976,NBA,43,3,LAL,Tom Abernethy,abernto01,Indiana
1976,NBA,44,3,HOU,Barnes Hauptfuhrer,hauptba01,Princeton
1976,NBA,45,3,PHO,Ira Terrell,terreir01,SMU
1976,NBA,46,3,ATL,Larry Cooke,cookela01,Virginia Tech
1976,NBA,47,3,PHI,Ron Norwood,norworo01,DePaul
1976,NBA,48,3,BUF,Gary Brewster,brewsga01,Texas-El Paso
1976,NBA,49,3,WSB,Bill Cook,cookbi01,Memphis
1976,NBA,50,3,CLE,Abdul Jeelani,jeelaab01,University of Wisconsin-Parkside
1976,NBA,51,3,BOS,Jerry Fort,fortje01,Nebraska
1976,NBA,52,4,CHI,Keith Starr,starrke01,Pitt
1976,NBA,53,4,ATL,Tom Barker,barketo01,Hawaii
1976,NBA,54,4,KCK,Clarence Ramsey,ramsecl01,Washington
1976,NBA,55,4,DET,Scott Thompson,thompsc01,Iowa
1976,NBA,56,4,POR,David Everett,evereda01,Grand Canyon University
1976,NBA,57,4,NYK,Rick Bullock,bullori01,Texas Tech
1976,NBA,58,4,NOJ,John Service,servijo01,UC Santa Barbara
1976,NBA,59,4,MIL,Dan Frost,frostda01,Iowa
1976,NBA,60,4,LAL,Wayman Britt,brittwa01,Michigan
1976,NBA,61,4,HOU,Hercle Ivy,ivyhe01,Iowa State
1976,NBA,62,4,PHO,Paul Miller,millepa01,Oregon State
1976,NBA,63,4,SEA,Willie Parr,parrwi01,LeMoyne-Owen College
1976,NBA,64,4,PHI,Freeman Blade,bladefr01,"Montana State University, Billings"
1976,NBA,65,4,WSB,Marion Hillard,hillama01,Memphis
1976,NBA,66,4,CLE,John Engles,englejo01,Penn
1976,NBA,67,4,BOS,Lewis Linder,lindele01,Kentucky State University
1976,NBA,68,4,GSW,Jeff Fosnes,fosneje01,Vanderbilt
1976,NBA,69,5,CHI,Nate Williams,willina02,Illinois
1976,NBA,70,5,ATL,Ron Davis,davisro01,Washington State
1976,NBA,71,5,KCK,Willie Hodge,hodgewi01,Duke
1976,NBA,72,5,DET,Jim Hearns,hearnji01,Marymount College
1976,NBA,73,5,POR,Gary Redding,reddiga01,Auburn
1976,NBA,74,5,NOJ,Paul Griffin,griffpa01,Western Michigan
1976,NBA,75,5,MIL,Tom Lockhart,lockhto01,Manhattan University
1976,NBA,76,5,NYK,Beaver Smith,smithbe01,St. John's
1976,NBA,77,5,MIL,James Rappis,rappija01,Arizona
1976,NBA,78,5,HOU,Dave Marrs,marrsda01,Houston
1976,NBA,79,5,PHO,Ralph Walker,walkera01,Saint Mary's
1976,NBA,80,5,SEA,Robert Gray,grayro02,Wichita State
1976,NBA,81,5,PHI,Jeff Brown,brownje01,Missouri Western State College
1976,NBA,82,5,ATL,Connie White,whiteco02,California
1976,NBA,83,5,WSB,L.C. Mason,masonlc01,Alabama State University
1976,NBA,84,5,CLE,Edmund Lawrence,lawreed01,McNeese State University
1976,NBA,85,5,BOS,Lewis McKinney,mckinlo01,Saint Louis
1976,NBA,86,5,GSW,Carl Bird,birdca01,California
1976,NBA,87,6,CHI,Tom Paulin,paulito01,Winston-Salem State
1976,NBA,88,6,ATL,Pete Padgett,padgepe01,Nevada
1976,NBA,89,6,KCK,Andre McCarter,mccaran01,UCLA
1976,NBA,90,6,DET,Russell Davis,davisru01,Virginia Tech
1976,NBA,91,6,GSW,Dwayne Barnett,barnedu01,Stanford
1976,NBA,92,6,MIL,Phil Spence,spencph01,NC State
1976,NBA,93,6,NYK,Joe Jones,jonesjo03,Grambling State University
1976,NBA,94,6,NOJ,Bernard Tomlin,tomliba01,Hofstra
1976,NBA,95,6,LAL,Ed Schweitzer,schweed01,Stanford
1976,NBA,96,6,HOU,Robert Paige,paigero01,Houston Baptist University
1976,NBA,97,6,PHO,Carl Brown,brownca02,Eastern Kentucky University
1976,NBA,98,6,SEA,Daryl Peterson,peterda01,Wake Forest
1976,NBA,99,6,PHI,Mike Dunleavy,dunlemi01,South Carolina
1976,NBA,100,6,BUF,Danny Odums,odumsda01,Fairfield
1976,NBA,101,6,WSB,Pat Tallent,tallepa01,George Washington
1976,NBA,102,6,CLE,Harry Davis,davisha02,Morris Brown College
1976,NBA,103,6,BOS,Art Collins,colliar01,St. Thomas University
1976,NBA,104,6,GSW,Gene Cunningham,cunnige01,Norfolk State
1976,NBA,105,7,CHI,Barry McLeod,mcleoba01,Centenary (LA)
1976,NBA,106,7,ATL,Carl Gerlach,gerlaca01,Kansas State
1976,NBA,107,7,KCK,Craig Prosser,prosscr01,Canisius
1976,NBA,108,7,DET,Curt Peterson,petercu01,University of Puget Sound
1976,NBA,109,7,POR,Al DeWitt,dewital01,Weber State
1976,NBA,110,7,NYK,Boyd Batts,battsbo01,UNLV
1976,NBA,111,7,NOJ,Andy Walker,walkean01,Niagara University
1976,NBA,112,7,MIL,Ron Barrow,barroro01,Southern University and A&M College
1976,NBA,113,7,LAL,Tommie Lipsey,lipseto01,UCLA
1976,NBA,114,7,HOU,Barry Davis,davisba02,Texas A&M
1976,NBA,115,7,PHO,Brad Warble,warblbr01,Eastern Illinois University
1976,NBA,116,7,SEA,Mark Klein,kleinma01,Malone College
1976,NBA,117,7,PHI,Phil Walker,walkeph01,Millersville
1976,NBA,118,7,BUF,Frank Jones,jonesfr03,Tennessee Technological University
1976,NBA,119,7,WSB,Ralph Vallot,vallora01,Loyola Chicago
1976,NBA,120,7,CLE,Johnny Britt,brittjo01,Western Kentucky
1976,NBA,121,7,BOS,Ralph Drollinger,drollra01,UCLA
1976,NBA,122,7,GSW,Jesse Campbell,campbje01,Mercyhurst College
1976,NBA,123,8,CLE,Dale Koehler,koehlda01,Wisconsin
1976,NBA,124,8,ATL,Doug Terry,terrydo01,Utah
1976,NBA,125,8,KCK,Mike Davis,davismi05,Bradley
1976,NBA,126,8,DET,Randy Henry,henryra01,Illinois State
1976,NBA,127,8,POR,Brant Gibler,gibblbr01,University of Puget Sound
1976,NBA,128,8,NOJ,Richard Bryant,bryanri01,Texas State University
1976,NBA,129,8,MIL,Bob Warner,warnebo01,University of Maine
1976,NBA,130,8,NYK,Rick McCutcheon,mccutri01,Arizona State
1976,NBA,131,8,LAL,Ed Gregg,gregged01,Utah State University
1976,NBA,132,8,HOU,Dan Krueger,krugeda01,Texas
1976,NBA,133,8,PHO,Tom DeBerry,deberto01,Northern Arizona University
1976,NBA,134,8,SEA,Norton Barnhill,barnhno01,Washington State
1976,NBA,135,8,PHI,Lee Dixon,dixonle01,Hardin-Simmons University
1976,NBA,136,8,BUF,Mark McAndrew,mcandma01,Providence
1976,NBA,137,8,WSB,Merlin Wilson,wilsome01,Georgetown
1976,NBA,138,8,CLE,Tim Sisneros,sisneti01,Middle Tennessee
1976,NBA,139,8,BOS,John Clark,clarkjo02,Northeastern University
1976,NBA,140,8,GSW,Stan Boskovich,boskost01,West Virginia
1976,NBA,141,9,CHI,John Thomas,thomajo04,UConn
1976,NBA,142,9,ATL,Bob Kovach,kovacbo01,San Diego State
1976,NBA,143,9,KCK,Dave Logan,loganda01,Colorado
1976,NBA,144,9,DET,Bill Martin,martibi02,Hartwick College
1976,NBA,145,9,POR,Rob Torresdal,torrero01,Linfield College
1976,NBA,146,9,MIL,Bennie Shaw,shawbe01,Central Florida
1976,NBA,147,9,NYK,Archie Talley,tallear01,Salem University
1976,NBA,148,9,NOJ,Calvin Robinson,robinca01,Mississippi Valley State University
1976,NBA,149,9,LAL,David Pickett,pickeda01,Louisiana-Monroe
1976,NBA,150,9,PHO,John Irving,irvinjo01,Hofstra
1976,NBA,151,9,SEA,Ron Johnson,johnsro06,North Carolina A&T
1976,NBA,152,9,PHI,Fly Williams,willifl01,Austin Peay State University
1976,NBA,153,9,BUF,Bob Rozyczko,rozycbo01,St. Bonaventure
1976,NBA,154,9,WSB,Clyde Agnew,agnewcl01,Newberry College
1976,NBA,155,9,CLE,Bruce Parkinson,parkibr01,Purdue
1976,NBA,156,9,BOS,Bill Collins,collibi01,Boston College
1976,NBA,157,9,GSW,Howard Smith,smithho01,San Francisco
1976,NBA,158,10,CHI,John Hudson,hudsojo01,Concord University
1976,NBA,159,10,ATL,Mike Dickerson,dickemi02,South Florida
1976,NBA,160,10,KCK,Terry Bailey,baileha01,University of North Texas
1976,NBA,161,10,DET,Bob Johnson,johnsbo01,Wisconsin
1976,NBA,162,10,POR,Marcos Leite,leitema01,Pepperdine
1976,NBA,163,10,NYK,Gene Shy,shyeu01,Florida
1976,NBA,164,10,NOJ,Art Johnson,johnsar03,Iowa State
1976,NBA,165,10,MIL,Hugo Cabrera,cabrehu01,NA
1976,NBA,166,10,PHO,Gary Jackson,jacksga01,Arizona State
1976,NBA,167,10,SEA,Ricky Lewis,lewisri01,Alcorn State
1976,NBA,168,10,PHI,Ed Stefanski,stefaed01,Penn
1976,NBA,169,10,BUF,Tim Stokes,stoketi01,Canisius
1976,NBA,170,10,WSB,Mike Buescher,beuscmi01,Seton Hall
1976,NBA,171,10,CLE,Elisha McSweeney,mcsweel01,"Minnesota State University, Mankato"
1976,NBA,172,10,BOS,Otho Tucker,tuckeot01,Illinois
1976,NBA,173,10,GSW,Ken Smith,smithke04,San Diego State
1975,NBA,1,1,ATL,David Thompson,thompda01,NC State
1975,NBA,2,1,LAL,Dave Meyers,meyerda01,UCLA
1975,NBA,3,1,ATL,Marvin Webster,webstma01,Morgan State University
1975,NBA,4,1,PHO,Alvan Adams,adamsal01,Oklahoma
1975,NBA,5,1,PHI,Darryl Dawkins,dawkida01,NA
1975,NBA,6,1,POR,Lionel Hollins,hollili01,Arizona State
1975,NBA,7,1,NOJ,Rich Kelley,kelleri01,Stanford
1975,NBA,8,1,LAL,Junior Bridgeman,bridgju01,Louisville
1975,NBA,9,1,NYK,Gene Short,shortge01,Jackson State University
1975,NBA,10,1,KCK,Bill Robinzine,robinbi01,DePaul
1975,NBA,11,1,HOU,Joe Meriweather,meriwjo01,Southern Illinois
1975,NBA,12,1,SEA,Frank Oleynick,oleynfr01,Seattle University
1975,NBA,13,1,KCK,Bob Bigelow,bigelbo01,Penn
1975,NBA,14,1,GSW,Joe Bryant,bryanjo01,La Salle
1975,NBA,15,1,CLE,John Lambert,lambejo01,USC
1975,NBA,16,1,PHO,Ricky Sobers,soberri01,UNLV
1975,NBA,17,1,BOS,Tom Boswell,bosweto01,South Carolina
1975,NBA,18,1,WSB,Kevin Grevey,greveke01,Kentucky
1975,NBA,19,2,ATL,Bill Willoughby,willobi01,NA
1975,NBA,20,2,GSW,Gus Williams,willigu01,USC
1975,NBA,21,2,SEA,Bruce Seals,sealsbr01,Xavier University of Louisiana
1975,NBA,22,2,MIL,Clyde Mayes,mayescl01,Furman University
1975,NBA,23,2,PHI,World B. Free,freewo01,Guilford College
1975,NBA,24,2,MIL,Cornelius Cash,cashco01,Bowling Green
1975,NBA,25,2,POR,Bob Gross,grossbo01,Cal State Long Beach
1975,NBA,26,2,NYK,Ticky Burden,burdeti01,Utah
1975,NBA,27,2,DET,Walter Luckett,luckewa01,Ohio University
1975,NBA,28,2,CLE,Dan Roundfield,roundda01,Central Michigan University
1975,NBA,29,2,HOU,Jim Blanks,blankji01,Gardner-Webb University
1975,NBA,30,2,CHI,Steve Green,greenst01,Indiana
1975,NBA,31,2,KCK,Glenn Hansen,hansegl01,LSU
1975,NBA,32,2,CHI,John Laskowski,laskojo01,Indiana
1975,NBA,33,2,CLE,Mel Utley,utleyme01,St. John's
1975,NBA,34,2,NYK,Larry Fogle,foglela01,Canisius
1975,NBA,35,2,PHO,Allen Murphy,murphal01,Louisville
1975,NBA,36,2,PHO,Jimmy Conner,conneji01,Kentucky
1975,NBA,37,3,NOJ,Rudy Hackett,hackeru01,Syracuse
1975,NBA,38,3,NOJ,Jim McElroy,mcelrji01,Central Michigan University
1975,NBA,39,3,PHI,Jimmie Baker,bakerji01,Hawaii
1975,NBA,40,3,GSW,Otis Johnson,johnsot01,Stetson University
1975,NBA,41,3,PHI,Charles Cleveland,clevech01,Alabama
1975,NBA,42,3,POR,Tom Roy,royto01,Maryland
1975,NBA,43,3,MIL,Brian Hammel,hammebr01,Bentley College
1975,NBA,44,3,DET,Pete Trgovich,trgovpe01,UCLA
1975,NBA,45,3,CLE,Ted Hathaway,hathate01,Cleveland State University
1975,NBA,46,3,NYK,John Ramsay,ramsejo02,Seton Hall
1975,NBA,47,3,HOU,Rudy White,whiteru01,Arizona State
1975,NBA,48,3,WSB,Tom Kropp,kroppto01,University of Nebraska at Kearney
1975,NBA,49,3,KCK,Bob Guyette,guyetbo01,Kentucky
1975,NBA,50,3,POR,Gus Gerard,gerargu01,Virginia
1975,NBA,51,3,GSW,Bubbles Hawkins,hawkiro01,Illinois State
1975,NBA,52,3,BUF,George Bucci,buccige01,Manhattan University
1975,NBA,53,3,BOS,Jerome Anderson,anderje01,West Virginia
1975,NBA,54,3,PHO,Bayard Forrest,forreba01,Grand Canyon University
1975,NBA,55,4,NOJ,Mack Coleman,colemma01,Houston Baptist University
1975,NBA,56,4,LAL,C.J. Kupec,kupeccj01,Michigan
1975,NBA,57,4,ATL,Monte Towe,towemo01,NC State
1975,NBA,58,4,PHO,Sam McCants,mccansa01,Oral Roberts
1975,NBA,59,4,PHI,Louis Dunbar,dunbalo01,Houston
1975,NBA,60,4,MIL,Bill Campion,campibi01,Manhattan University
1975,NBA,61,4,POR,Phil Hicks,hicksph01,Tulane
1975,NBA,62,4,CLE,Eric Fernsten,fernser01,San Francisco
1975,NBA,63,4,NYK,David Vaughn,vaughda01,Oral Roberts
1975,NBA,64,4,DET,Lindsay Hairston,hairsli01,Michigan State
1975,NBA,65,4,HOU,Ken Smith,smithke02,Tulsa
1975,NBA,66,4,SEA,Jim Moore,mooreji01,Utah State University
1975,NBA,67,4,KCK,Kevin Cluess,cleuske01,St. John's
1975,NBA,68,4,CHI,Ron Haigler,haiglro01,Penn
1975,NBA,69,4,GSW,Billy Taylor,taylobi01,La Salle
1975,NBA,70,4,BUF,Bob Fleischer,fleisbo01,Duke
1975,NBA,71,4,WSB,Fessor Leonard,leonafe01,Furman University
1975,NBA,72,4,BOS,Cyrus Mann,manncy01,Illinois State
1975,NBA,73,5,NOJ,Andre Hampton,hamptan01,Kentucky State University
1975,NBA,74,5,LAL,Charles Russell,russech01,Alabama
1975,NBA,75,5,ATL,Wilbur Holland,hollawi01,New Orleans
1975,NBA,76,5,PHO,Joe Pace,pacejo01,Coppin State University
1975,NBA,77,5,PHI,Ken Tyler,tylerke01,Gonzaga
1975,NBA,78,5,POR,Maurice Presley,preslma01,Houston
1975,NBA,79,5,CLE,Jim Lee,leeji01,Syracuse
1975,NBA,80,5,NYK,Don Washington,washido01,UNC
1975,NBA,81,5,DET,Cliff Pratt,prattcl01,Shaw
1975,NBA,82,5,CLE,Mike Odemns,odemsmi01,Western Kentucky
1975,NBA,83,5,HOU,Rick Whitlow,whitlri01,Illinois State
1975,NBA,84,5,SEA,Dwain Govan,govandw01,Bishop College
1975,NBA,85,5,KCK,Ed Stahl,stahled01,UNC
1975,NBA,86,5,CHI,Bob Iverson,iversbo01,University of North Texas
1975,NBA,87,5,GSW,Larry Pounds,poundla01,Washington
1975,NBA,88,5,BUF,Sam Berry,berrysa01,Armstrong Atlantic State University
1975,NBA,89,5,BOS,Darryl Brown,brownda03,Fordham
1975,NBA,90,5,WSB,Rich Jones,jonesri02,VCU
1975,NBA,91,6,NOJ,Rick Schmidt,schmiri01,Illinois
1975,NBA,92,6,LAL,Don Ford,forddo01,UC Santa Barbara
1975,NBA,93,6,ATL,Danny Williams,willida02,Ole Miss
1975,NBA,94,6,PHO,Biff Burrell,burrebu01,USC
1975,NBA,95,6,PHI,Ken Alston,alstoke01,Valdosta State University
1975,NBA,96,6,MIL,Oliver Purnell,purneol01,Old Dominion
1975,NBA,97,6,POR,Gerald Willett,willege01,Oregon
1975,NBA,98,6,DET,Allen Spruill,spruial01,North Carolina A&T
1975,NBA,99,6,CLE,Henry Ward,wardhe01,Jackson State University
1975,NBA,100,6,NYK,Hank Williams,williha01,Jacksonville University
1975,NBA,101,6,HOU,William Johnson,johnswi01,Texas Tech
1975,NBA,102,6,SEA,Larry Smith,smithla03,North Carolina A&T
1975,NBA,103,6,KCK,Clint Chapman,chapmcl02,USC
1975,NBA,104,6,CHI,Bill Andreas,andrebi01,Ohio State
1975,NBA,105,6,GSW,Tony Styles,styleto01,San Francisco
1975,NBA,106,6,BUF,George Jackson,jacksla03,UNC Charlotte
1975,NBA,107,6,WSB,John Garrett,garrejo01,Purdue
1975,NBA,108,6,BOS,Rick Coleman,colemri01,Jacksonville University
1975,NBA,109,7,NOJ,Bill Higgins,higgibi01,Ashland University
1975,NBA,110,7,LAL,Rick Suttle,suttlri01,Kansas
1975,NBA,111,7,ATL,Gus Johnson,johnsgu02,Winona State University
1975,NBA,112,7,PHO,Dave Edmonds,edmunda01,West Georgia
1975,NBA,113,7,PHI,Mike Flynn,flynnmi01,Kentucky
1975,NBA,114,7,POR,Steve Fields,fieldst01,Miami University
1975,NBA,115,7,MIL,Wilbur Thomas,thomawi02,American University
1975,NBA,116,7,CLE,Shawn Leftwich,leftwsh01,Jacksonville University
1975,NBA,117,7,NYK,Pete Davis,davispe01,Michigan State
1975,NBA,118,7,DET,Ike Williams,williik01,Armstrong Atlantic State University
1975,NBA,119,7,HOU,Nate Barnett,barnena01,University of Akron
1975,NBA,120,7,SEA,Hollis Miller,milleho01,Drury University
1975,NBA,121,7,KCK,Wayne Croft,croftwa01,Clemson
1975,NBA,122,7,CHI,John Grochowalski,grochjo01,Assumption College
1975,NBA,123,7,GSW,Stan Boyer,boyerst01,Wyoming
1975,NBA,124,7,BUF,Mike Franklin,frankmi01,Cincinnati
1975,NBA,125,7,BOS,Al Boswell,bosweal01,Oral Roberts
1975,NBA,126,7,WSB,Fletcher Johnson,johnsfl02,Randolph-Macon College
1975,NBA,127,8,NOJ,Harvey Carmichael,carmiha01,Kentucky State University
1975,NBA,128,8,LAL,Mike Cashman,cashmmi01,Willamette University
1975,NBA,129,8,ATL,Oscar Jackson,jacksos01,Duquesne
1975,NBA,130,8,PHO,Jack Schrader,schraja01,Arizona State
1975,NBA,131,8,PHI,Freeman Blade,bladefr01,"Montana State University, Billings"
1975,NBA,132,8,MIL,Bob McCurdy,mccurbo01,Richmond
1975,NBA,133,8,POR,Charlie Neal,nealch01,Oregon State
1975,NBA,134,8,NYK,Jerry Homan,homanje01,Marquette
1975,NBA,135,8,DET,John Kelley,kellejo01,Dillard University
1975,NBA,136,8,CLE,Andre McCarter,mccaran01,UCLA
1975,NBA,137,8,HOU,Leon Johnson,johnsle03,Centenary (LA)
1975,NBA,138,8,SEA,Ken McKenzie,mckenke02,Montana
1975,NBA,139,8,KCK,Jim Bostic,bostiji01,New Mexico State
1975,NBA,140,8,CHI,John Murphy,murphjo03,UMass
1975,NBA,141,8,GSW,Mike Rozenski,rozenmi01,Saint Mary's
1975,NBA,142,8,BUF,Allan Jones,jonesal02,Pepperdine
1975,NBA,143,8,WSB,Bruce Hamming,hammibr01,Augustana College (IL)
1975,NBA,144,8,BOS,Roger Morningstar,morniro01,Kansas
1975,NBA,145,9,NOJ,Fred Stokes,stokefr01,Barber-Scotia College
1975,NBA,146,9,ATL,Dave Schlesser,schleda01,Morningside College
1975,NBA,147,9,PHO,Owen Brown,brownow01,Maryland
1975,NBA,148,9,PHI,Larry Haralson,harrala01,Drake University
1975,NBA,149,9,POR,Quentin Braxton,braxtqu01,University of Portland
1975,NBA,150,9,MIL,Eric Hays,hayser01,Montana
1975,NBA,151,9,DET,Terry Thomas,thomate01,Detroit Mercy
1975,NBA,152,9,CLE,Skip Howard,howarsk01,Bowling Green
1975,NBA,153,9,NYK,Tim van Blommesteyn,vanblti01,Princeton
1975,NBA,154,9,HOU,Steve Strother,stortst01,Providence
1975,NBA,155,9,SEA,Rich Haws,hawsri01,Utah State University
1975,NBA,156,9,CHI,Gary Tomaszewski,tomasga01,St. Mary's University
1975,NBA,157,9,GSW,Scott Trobbe,trobbsc01,Stanford
1975,NBA,158,9,BUF,George Rautins,rautige01,Niagara University
1975,NBA,159,9,BOS,Robert Rhodes,rhodero02,Albany State University
1975,NBA,160,9,WSB,Doug Brookins,brookdo01,Creighton
1975,NBA,161,10,NOJ,Aleksander Belov,beloval01,NA
1975,NBA,162,10,ATL,Vic Kelly,kellyvi01,Hawaii
1975,NBA,163,10,PHO,Mike Moon,moonmi01,Arizona State
1975,NBA,164,10,PHI,Ric Reed,reedri01,Azusa Pacific University
1975,NBA,165,10,MIL,Romie Thomas,thomaro02,University of Wisconsin-Eau Claire
1975,NBA,166,10,POR,Tyree Foster,fostety01,University of Portland
1975,NBA,167,10,CLE,Eric Anderson,anderer02,Macalester College
1975,NBA,168,10,NYK,Moe Rivers,rivermo01,NC State
1975,NBA,169,10,DET,Mickey Fox,foxmi01,Saint Mary's University
1975,NBA,170,10,SEA,Jerry Bellotti,belloje01,Santa Clara
1975,NBA,171,10,GSW,Maurice Harper,harpema01,Saint Mary's
1975,NBA,172,10,BUF,Art Allen,allenar01,Pepperdine
1975,NBA,173,10,WSB,Mike Fahey,faheymi01,Brandeis University
1975,NBA,174,10,BOS,Bill Endicott,endicbi01,UMass
1974,NBA,1,1,POR,Bill Walton,waltobi01,UCLA
1974,NBA,2,1,PHI,Marvin Barnes,barnema01,Providence
1974,NBA,3,1,SEA,Tom Burleson,burleto01,NC State
1974,NBA,4,1,PHO,John Shumate,shumajo01,Notre Dame
1974,NBA,5,1,HOU,Bobby Jones,jonesbo01,UNC
1974,NBA,6,1,KCO,Scott Wedman,wedmasc01,Colorado
1974,NBA,7,1,ATL,Tom Henderson,hendeto01,Hawaii
1974,NBA,8,1,CLE,Campy Russell,russeca02,Michigan
1974,NBA,9,1,BUF,Tom McMillen,mcmilto01,Maryland
1974,NBA,10,1,ATL,Mike Sojourner,sojoumi01,Utah
1974,NBA,11,1,GSW,Jamaal Wilkes,wilkeja01,UCLA
1974,NBA,12,1,LAL,Brian Winters,wintebr01,South Carolina
1974,NBA,13,1,WSB,Len Elmore,elmorle01,Maryland
1974,NBA,14,1,CHI,Maurice Lucas,lucasma01,Marquette
1974,NBA,15,1,DET,Al Eberhard,eberhal01,Missouri
1974,NBA,16,1,CHI,Cliff Pondexter,pondecl01,Cal State Long Beach
1974,NBA,17,1,BOS,Glenn McDonald,mcdongl01,Cal State Long Beach
1974,NBA,18,1,MIL,Gary Brokaw,brokaga01,Notre Dame
1974,NBA,19,2,PHI,Don Smith,smithdo02,Dayton
1974,NBA,20,2,POR,Jan van Breda Kolff,vanbrja01,Vanderbilt
1974,NBA,21,2,LAL,Billy Knight,knighbi01,Pitt
1974,NBA,22,2,WSB,Truck Robinson,robintr01,Tennessee State
1974,NBA,23,2,HOU,Gus Bailey,bailegu01,Texas-El Paso
1974,NBA,24,2,KCO,Len Kosmalski,kosmale01,Tennessee
1974,NBA,25,2,ATL,John Drew,drewjo01,Gardner-Webb University
1974,NBA,26,2,SEA,Leonard Gray,grayle01,Cal State Long Beach
1974,NBA,27,2,CHI,Leon Benbow,benbole01,Jacksonville University
1974,NBA,28,2,NOJ,Aaron James,jamesaa01,Grambling State University
1974,NBA,29,2,GSW,Phil Smith,smithph01,San Francisco
1974,NBA,30,2,WSB,Dennis DuVal,duvalde01,Syracuse
1974,NBA,31,2,PHO,Fred Saunders,saundfr01,Syracuse
1974,NBA,32,2,NYK,Jesse Dark,darkje01,VCU
1974,NBA,33,2,DET,Eric Money,moneyer01,Arizona
1974,NBA,34,2,POR,Phil Lumpkin,lumpkph01,Miami University
1974,NBA,35,2,BOS,Kevin Stacom,stacoke01,Providence
1974,NBA,36,2,POR,Rubin Collins,colliru01,University of Maryland Eastern Shore
1974,NBA,37,3,PHI,Connie Norman,normaco01,Arizona
1974,NBA,38,3,CLE,Foots Walker,walkefo01,West Georgia
1974,NBA,39,3,CLE,Kevin Restani,restake01,San Francisco
1974,NBA,40,3,PHO,George Gervin,gervige01,Eastern Michigan
1974,NBA,41,3,HOU,Robert Wilson,wilsoro01,Iowa State
1974,NBA,42,3,PHI,Harvey Catchings,catchha01,Hardin-Simmons University
1974,NBA,43,3,ATL,Darrell Elston,elstoda01,UNC
1974,NBA,44,3,SEA,Tal Skinner,skinnta01,University of Maryland Eastern Shore
1974,NBA,45,3,BUF,Kim Hughes,hugheki01,Wisconsin
1974,NBA,46,3,NOJ,Bruce King,kingbr01,University of Texas Rio Grande Valley
1974,NBA,47,3,GSW,Frank Kendrick,kendrfr01,Purdue
1974,NBA,48,3,LAL,Jim Bradley,bradlji01,Northern Illinois
1974,NBA,49,3,PHO,Earl Williams,williea01,Winston-Salem State
1974,NBA,50,3,NYK,Rudy Jackson,jacksru01,Hutchinson Community College
1974,NBA,51,3,DET,Roland Grant,grantro01,New Mexico State
1974,NBA,52,3,CHI,Bobby Wilson,wilsobo03,Wichita State
1974,NBA,53,3,BOS,Roscoe Pondexter,pondero01,Cal State Long Beach
1974,NBA,54,3,MIL,Greg McDougald,mcdougr01,Oral Roberts
1974,NBA,55,4,PHI,Butch Taylor,taylobu01,Jacksonville University
1974,NBA,56,4,POR,Mickey Johnson,johnsmi01,Aurora University
1974,NBA,57,4,CLE,Jimmy Foster,fosteja01,UConn
1974,NBA,58,4,PHO,Randy Allen,allenra03,Indiana University of Pennsylvania
1974,NBA,59,4,HOU,Larry Robinson,robinla03,Texas
1974,NBA,60,4,KCO,Lloyd Batts,battsll01,Cincinnati
1974,NBA,61,4,ATL,Ed Palubinskas,palubed01,LSU
1974,NBA,62,4,SEA,William Gordon,gordowi01,University of Maryland Eastern Shore
1974,NBA,63,4,BUF,Bernie Harris,harribe01,VCU
1974,NBA,64,4,NOJ,Ray Price,pricera01,Washington
1974,NBA,65,4,GSW,Willie Biles,bileswi01,Tulsa
1974,NBA,66,4,WSB,Stan Washington,washist01,University of San Diego
1974,NBA,67,4,LAL,Ron deVries,devriro01,Illinois State
1974,NBA,68,4,NYK,Roy Ebron,ebronro01,Louisiana
1974,NBA,69,4,DET,Mickey Martin,martimi01,Pitt
1974,NBA,70,4,CHI,Jim Forbes,forbeji01,Texas-El Paso
1974,NBA,71,4,BOS,Lerman Battle,battlle01,Fairmont State University
1974,NBA,72,4,MIL,Lionel Billingy,billili01,Duquesne
1974,NBA,73,5,PHI,Gary Crowthers,crowtga01,Hardin-Simmons University
1974,NBA,74,5,POR,Bernard Hardin,hardibe01,New Mexico
1974,NBA,75,5,CLE,Gary Novak,novakga01,Notre Dame
1974,NBA,76,5,PHO,Ralph Bobik,bobikra01,Creighton
1974,NBA,77,5,HOU,Owen Wells,wellsow01,Detroit Mercy
1974,NBA,78,5,KCO,Terry Compton,comptte01,Vanderbilt
1974,NBA,79,5,ATL,Tyrone Medley,medlety01,Utah
1974,NBA,80,5,SEA,Dean Tolson,tolsode01,Arkansas
1974,NBA,81,5,BUF,Tony Byers,byersto01,Wake Forest
