season,lg,type,number_tm,position,player,player_id,age,pts_won,pts_max,share,x1st_tm,x2nd_tm,x3rd_tm
2009,nba,all_rookie,2nd,NA,Rudy Fernández,fernaru01,23,17,58,0.293,0,17,NA
2009,nba,all_rookie,ORV,NA,Courtney Lee,leeco01,23,12,58,0.207,0,12,NA
2009,nba,all_rookie,ORV,NA,Jason Thompson,thompja02,22,7,58,0.121,0,7,NA
2009,nba,all_rookie,ORV,NA,Greg Oden,odengr01,21,3,58,0.052,1,1,NA
2009,nba,all_rookie,ORV,NA,Marreese Speights,speigma01,21,3,58,0.052,0,3,NA
2009,nba,all_rookie,ORV,NA,Robin Lopez,lopezro01,20,2,58,0.034,1,0,NA
2008,nba,all_rookie,1st,NA,Al Horford,horfoal01,21,58,58,1,29,0,NA
2008,nba,all_rookie,1st,NA,Kevin Durant,duranke01,19,57,58,0.983,28,1,NA
2008,nba,all_rookie,1st,NA,Luis Scola,scolalu01,27,53,58,0.914,26,1,NA
2008,nba,all_rookie,1st,NA,Al Thornton,thornal01,24,48,58,0.828,20,8,NA
2008,nba,all_rookie,1st,NA,Jeff Green,greenje02,21,43,58,0.741,15,13,NA
2008,nba,all_rookie,2nd,NA,Jamario Moon,moonja01,27,38,58,0.655,12,14,NA
2008,nba,all_rookie,2nd,NA,Juan Carlos Navarro,navarju01,27,24,58,0.414,5,14,NA
2008,nba,all_rookie,2nd,NA,Thaddeus Young,youngth01,19,23,58,0.397,4,15,NA
2008,nba,all_rookie,2nd,NA,Rodney Stuckey,stuckro01,21,22,58,0.379,5,12,NA
2008,nba,all_rookie,2nd,NA,Carl Landry,landrca01,24,18,58,0.31,1,16,NA
2008,nba,all_rookie,ORV,NA,Joakim Noah,noahjo01,22,17,58,0.293,1,15,NA
2008,nba,all_rookie,ORV,NA,Yi Jianlian,jianlyi01,20,13,58,0.224,0,13,NA
2008,nba,all_rookie,ORV,NA,Nick Young,youngni01,22,10,58,0.172,2,6,NA
2008,nba,all_rookie,ORV,NA,Mike Conley,conlemi01,20,8,58,0.138,1,6,NA
2008,nba,all_rookie,ORV,NA,Corey Brewer,breweco01,21,3,58,0.052,1,2,NA
2008,nba,all_rookie,ORV,NA,Glen Davis,davisgl01,22,3,58,0.052,0,3,NA
2008,nba,all_rookie,ORV,NA,Sean Williams,willise01,21,3,58,0.052,0,3,NA
2008,nba,all_rookie,ORV,NA,Jared Dudley,dudleja01,22,2,58,0.034,0,2,NA
2008,nba,all_rookie,ORV,NA,Julian Wright,wrighju01,20,2,58,0.034,0,2,NA
2008,nba,all_rookie,ORV,NA,Aaron Brooks,brookaa01,23,1,58,0.017,0,1,NA
2008,nba,all_rookie,ORV,NA,Wilson Chandler,chandwi01,20,1,58,0.017,0,1,NA
2008,nba,all_rookie,ORV,NA,Daequan Cook,cookda02,20,1,58,0.017,0,1,NA
2008,nba,all_rookie,ORV,NA,Acie Law,lawac01,23,1,58,0.017,0,1,NA
2007,nba,all_rookie,1st,NA,Brandon Roy,roybr01,22,58,58,1,29,0,NA
2007,nba,all_rookie,1st,NA,Andrea Bargnani,bargnan01,21,57,58,0.983,28,1,NA
2007,nba,all_rookie,1st,NA,Randy Foye,foyera01,23,48,58,0.828,21,6,NA
2007,nba,all_rookie,1st,NA,Rudy Gay,gayru01,20,39,58,0.672,12,15,NA
2007,nba,all_rookie,1st,NA,LaMarcus Aldridge,aldrila01,21,37,58,0.638,13,11,NA
2007,nba,all_rookie,1st,NA,Jorge Garbajosa,garbajo01,29,37,58,0.638,13,11,NA
2007,nba,all_rookie,2nd,NA,Paul Millsap,millspa01,21,36,58,0.621,10,16,NA
2007,nba,all_rookie,2nd,NA,Adam Morrison,morriad01,22,35,58,0.603,12,11,NA
2007,nba,all_rookie,2nd,NA,Tyrus Thomas,thomaty01,20,26,58,0.448,5,16,NA
2007,nba,all_rookie,2nd,NA,Craig Smith,smithcr01,23,21,58,0.362,1,19,NA
2007,nba,all_rookie,2nd,NA,Walter Herrmann,herrmwa01,27,10,58,0.172,1,8,NA
2007,nba,all_rookie,2nd,NA,Rajon Rondo,rondora01,20,10,58,0.172,1,8,NA
2007,nba,all_rookie,2nd,NA,Marcus Williams,willima03,21,10,58,0.172,1,8,NA
2007,nba,all_rookie,ORV,NA,Tarence Kinsey,kinseta01,22,6,58,0.103,1,4,NA
2007,nba,all_rookie,ORV,NA,Rodney Carney,carnero01,22,5,58,0.086,1,3,NA
2007,nba,all_rookie,ORV,NA,Renaldo Balkman,balkmre01,22,5,58,0.086,0,5,NA
2007,nba,all_rookie,ORV,NA,Shelden Williams,willish02,23,4,58,0.069,0,4,NA
2007,nba,all_rookie,ORV,NA,Josh Boone,boonejo01,22,1,58,0.017,0,1,NA
2007,nba,all_rookie,ORV,NA,Jordan Farmar,farmajo01,20,1,58,0.017,0,1,NA
2007,nba,all_rookie,ORV,NA,Daniel Gibson,gibsoda01,20,1,58,0.017,0,1,NA
2007,nba,all_rookie,ORV,NA,Allan Ray,rayal01,22,1,58,0.017,0,1,NA
2007,nba,all_rookie,ORV,NA,Sergio Rodríguez,rodrise01,20,1,58,0.017,0,1,NA
2007,nba,all_rookie,ORV,NA,Thabo Sefolosha,sefolth01,22,1,58,0.017,0,1,NA
2006,nba,all_rookie,1st,NA,Chris Paul,paulch01,20,58,58,1,29,0,NA
2006,nba,all_rookie,1st,NA,Charlie Villanueva,villach01,21,56,58,0.966,27,2,NA
2006,nba,all_rookie,1st,NA,Andrew Bogut,bogutan01,21,55,58,0.948,26,3,NA
2006,nba,all_rookie,1st,NA,Deron Williams,willide01,21,46,58,0.793,18,10,NA
2006,nba,all_rookie,1st,NA,Channing Frye,fryech01,22,45,58,0.776,17,11,NA
2006,nba,all_rookie,2nd,NA,Danny Granger,grangda01,22,43,58,0.741,14,15,NA
2006,nba,all_rookie,2nd,NA,Raymond Felton,feltora01,21,40,58,0.69,14,12,NA
2006,nba,all_rookie,2nd,NA,Luther Head,headlu01,23,28,58,0.483,4,20,NA
2006,nba,all_rookie,2nd,NA,Marvin Williams,willima02,19,15,58,0.259,0,15,NA
2006,nba,all_rookie,2nd,NA,Ryan Gomes,gomesry01,23,14,58,0.241,0,14,NA
2006,nba,all_rookie,ORV,NA,Šarūnas Jasikevičius,jasiksa01,29,12,58,0.207,1,10,NA
2006,nba,all_rookie,ORV,NA,Ike Diogu,dioguik01,22,8,58,0.138,0,8,NA
2006,nba,all_rookie,ORV,NA,Nate Robinson,robinna01,21,7,58,0.121,0,7,NA
2006,nba,all_rookie,ORV,NA,Rashad McCants,mccanra01,21,6,58,0.103,0,6,NA
2006,nba,all_rookie,ORV,NA,Johan Petro,petrojo01,20,6,58,0.103,0,6,NA
2006,nba,all_rookie,ORV,NA,José Calderón,caldejo01,24,3,58,0.052,0,3,NA
2006,nba,all_rookie,ORV,NA,Jarrett Jack,jackja01,22,3,58,0.052,0,3,NA
2006,nba,all_rookie,ORV,NA,Joey Graham,grahajo01,23,2,58,0.034,0,2,NA
2006,nba,all_rookie,ORV,NA,Martell Webster,webstma02,19,2,58,0.034,0,2,NA
2006,nba,all_rookie,ORV,NA,Salim Stoudamire,stoudsa01,23,1,58,0.017,0,1,NA
2005,nba,all_rookie,1st,NA,Ben Gordon,gordobe01,21,58,58,1,29,0,NA
2005,nba,all_rookie,1st,NA,Dwight Howard,howardw01,19,58,58,1,29,0,NA
2005,nba,all_rookie,1st,NA,Emeka Okafor,okafoem01,22,58,58,1,29,0,NA
2005,nba,all_rookie,1st,NA,Andre Iguodala,iguodan01,21,56,58,0.966,27,2,NA
2005,nba,all_rookie,1st,NA,Luol Deng,denglu01,19,33,58,0.569,11,11,NA
2005,nba,all_rookie,2nd,NA,Nenad Krstić,krstine01,21,30,58,0.517,7,16,NA
2005,nba,all_rookie,2nd,NA,Josh Smith,smithjo03,19,22,58,0.379,3,16,NA
2005,nba,all_rookie,2nd,NA,Josh Childress,childjo01,21,21,58,0.362,4,13,NA
2005,nba,all_rookie,2nd,NA,Jameer Nelson,nelsoja01,22,20,58,0.345,1,18,NA
2005,nba,all_rookie,2nd,NA,Al Jefferson,jeffeal01,20,17,58,0.293,2,13,NA
2005,nba,all_rookie,ORV,NA,Andrés Nocioni,nocioan01,25,15,58,0.259,2,11,NA
2005,nba,all_rookie,ORV,NA,J.R. Smith,smithjr01,19,15,58,0.259,2,11,NA
2005,nba,all_rookie,ORV,NA,Beno Udrih,udrihbe01,22,11,58,0.19,1,9,NA
2005,nba,all_rookie,ORV,NA,Devin Harris,harride01,21,10,58,0.172,1,8,NA
2005,nba,all_rookie,ORV,NA,Chris Duhon,duhonch01,22,10,58,0.172,0,10,NA
2005,nba,all_rookie,ORV,NA,Tony Allen,allento01,23,6,58,0.103,1,4,NA
2005,nba,all_rookie,ORV,NA,Nick Collison,collini01,24,3,58,0.052,0,3,NA
2005,nba,all_rookie,ORV,NA,Anderson Varejão,varejan01,22,2,58,0.034,0,2,NA
2005,nba,all_rookie,ORV,NA,Shaun Livingston,livinsh01,19,1,58,0.017,1,0,NA
2005,nba,all_rookie,ORV,NA,Trevor Ariza,arizatr01,19,1,58,0.017,0,1,NA
2005,nba,all_rookie,ORV,NA,Matt Bonner,bonnema01,24,1,58,0.017,0,1,NA
2005,nba,all_rookie,ORV,NA,Sebastian Telfair,telfase01,19,1,58,0.017,0,1,NA
2004,nba,all_rookie,1st,NA,Carmelo Anthony,anthoca01,19,56,56,1,28,0,NA
2004,nba,all_rookie,1st,NA,LeBron James,jamesle01,19,56,56,1,28,0,NA
2004,nba,all_rookie,1st,NA,Dwyane Wade,wadedw01,22,56,56,1,28,0,NA
2004,nba,all_rookie,1st,NA,Chris Bosh,boshch01,19,53,56,0.946,25,3,NA
2004,nba,all_rookie,1st,NA,Kirk Hinrich,hinriki01,23,52,56,0.929,24,4,NA
2004,nba,all_rookie,2nd,NA,Josh Howard,howarjo01,23,29,56,0.518,3,23,NA
2004,nba,all_rookie,2nd,NA,T.J. Ford,fordtj01,20,27,56,0.482,5,17,NA
2004,nba,all_rookie,2nd,NA,Udonis Haslem,hasleud01,23,21,56,0.375,1,19,NA
2004,nba,all_rookie,2nd,NA,Marquis Daniels,daniema01,23,20,56,0.357,1,18,NA
2004,nba,all_rookie,2nd,NA,Jarvis Hayes,hayesja01,22,20,56,0.357,1,18,NA
2004,nba,all_rookie,ORV,NA,Chris Kaman,kamanch01,21,19,56,0.339,0,19,NA
2004,nba,all_rookie,ORV,NA,Raül López,lopezra01,23,8,56,0.143,0,8,NA
2004,nba,all_rookie,ORV,NA,Leandro Barbosa,barbole01,21,6,56,0.107,0,6,NA
2004,nba,all_rookie,ORV,NA,Mickaël Piétrus,pietrmi01,21,3,56,0.054,0,3,NA
2004,nba,all_rookie,ORV,NA,Darius Songaila,songada01,25,3,56,0.054,0,3,NA
2004,nba,all_rookie,ORV,NA,Marcus Banks,banksma01,22,1,56,0.018,0,1,NA
2004,nba,all_rookie,ORV,NA,Steve Blake,blakest01,23,1,56,0.018,0,1,NA
2004,nba,all_rookie,ORV,NA,Keith Bogans,boganke01,23,1,56,0.018,0,1,NA
2004,nba,all_rookie,ORV,NA,Kyle Korver,korveky01,22,1,56,0.018,0,1,NA
2004,nba,all_rookie,ORV,NA,Luke Ridnour,ridnolu01,22,1,56,0.018,0,1,NA
2004,nba,all_rookie,ORV,NA,Luke Walton,waltolu01,23,1,56,0.018,0,1,NA
2003,nba,all_rookie,1st,NA,Yao Ming,mingya01,22,56,56,1,28,0,NA
2003,nba,all_rookie,1st,NA,Amar'e Stoudemire,stoudam01,20,56,56,1,28,0,NA
2003,nba,all_rookie,1st,NA,Caron Butler,butleca01,22,55,56,0.982,27,1,NA
2003,nba,all_rookie,1st,NA,Nenê,hilarne01,20,40,56,0.714,13,14,NA
2003,nba,all_rookie,2nd,NA,Manu Ginóbili,ginobma01,25,38,56,0.679,13,12,NA
2003,nba,all_rookie,2nd,NA,Carlos Boozer,boozeca01,21,28,56,0.5,5,18,NA
2003,nba,all_rookie,2nd,NA,Jay Williams,willija03,21,28,56,0.5,3,22,NA
2003,nba,all_rookie,2nd,NA,J.R. Bremer,bremejr01,22,18,56,0.321,2,14,NA
2003,nba,all_rookie,ORV,NA,Dajuan Wagner,wagneda02,19,13,56,0.232,0,13,NA
2003,nba,all_rookie,ORV,NA,Mehmet Okur,okurme01,23,11,56,0.196,0,11,NA
2003,nba,all_rookie,ORV,NA,Marko Jarić,jaricma01,24,6,56,0.107,0,6,NA
2003,nba,all_rookie,ORV,NA,Mike Dunleavy,dunlemi02,22,4,56,0.071,0,4,NA
2003,nba,all_rookie,ORV,NA,Mike Batiste,batismi01,25,2,56,0.036,0,2,NA
2003,nba,all_rookie,ORV,NA,Rasual Butler,butlera01,23,2,56,0.036,0,2,NA
2003,nba,all_rookie,ORV,NA,Junior Harrington,harriju01,22,2,56,0.036,0,2,NA
2003,nba,all_rookie,ORV,NA,Juan Dixon,dixonju01,24,1,56,0.018,0,1,NA
2003,nba,all_rookie,ORV,NA,Reggie Evans,evansre01,22,1,56,0.018,0,1,NA
2003,nba,all_rookie,ORV,NA,Casey Jacobsen,jacobca01,21,1,56,0.018,0,1,NA
2003,nba,all_rookie,ORV,NA,Vincent Yarbrough,yarbrvi01,21,1,56,0.018,0,1,NA
2002,nba,all_rookie,1st,NA,Pau Gasol,gasolpa01,21,56,56,1,28,0,NA
2002,nba,all_rookie,1st,NA,Shane Battier,battish01,23,54,56,0.964,26,2,NA
2002,nba,all_rookie,1st,NA,Jason Richardson,richaja01,21,53,56,0.946,25,3,NA
2002,nba,all_rookie,1st,NA,Tony Parker,parketo01,19,48,56,0.857,20,8,NA
2002,nba,all_rookie,1st,NA,Andrei Kirilenko,kirilan01,20,45,56,0.804,18,9,NA
2002,nba,all_rookie,2nd,NA,Jamaal Tinsley,tinslja01,23,43,56,0.768,15,13,NA
2002,nba,all_rookie,2nd,NA,Richard Jefferson,jefferi01,21,35,56,0.625,8,19,NA
2002,nba,all_rookie,2nd,NA,Eddie Griffin,griffed01,19,21,56,0.375,2,17,NA
2002,nba,all_rookie,2nd,NA,Željko Rebrača,rebraze01,29,15,56,0.268,2,11,NA
2002,nba,all_rookie,2nd,NA,Vladimir Radmanović,radmavl01,21,11,56,0.196,1,9,NA
2002,nba,all_rookie,ORV,NA,Tyson Chandler,chandty01,19,6,56,0.107,0,6,NA
2002,nba,all_rookie,ORV,NA,Trenton Hassell,hassetr01,22,6,56,0.107,0,6,NA
2002,nba,all_rookie,ORV,NA,Jarron Collins,collija03,23,5,56,0.089,0,5,NA
2002,nba,all_rookie,ORV,NA,Gilbert Arenas,arenagi01,20,4,56,0.071,0,4,NA
2002,nba,all_rookie,ORV,NA,Speedy Claxton,claxtsp01,23,4,56,0.071,0,4,NA
2002,nba,all_rookie,ORV,NA,Jason Collins,collija04,23,4,56,0.071,0,4,NA
2002,nba,all_rookie,ORV,NA,Predrag Drobnjak,drobnpr01,26,4,56,0.071,0,4,NA
2002,nba,all_rookie,ORV,NA,Brendan Haywood,haywobr01,22,3,56,0.054,0,3,NA
2002,nba,all_rookie,ORV,NA,Kwame Brown,brownkw01,19,2,56,0.036,0,2,NA
2002,nba,all_rookie,ORV,NA,Eddy Curry,curryed01,19,2,56,0.036,0,2,NA
2002,nba,all_rookie,ORV,NA,Troy Murphy,murphtr01,21,1,56,0.018,0,1,NA
2002,nba,all_rookie,ORV,NA,Gerald Wallace,wallage01,19,1,56,0.018,0,1,NA
2002,nba,all_rookie,ORV,NA,Earl Watson,watsoea01,22,1,56,0.018,0,1,NA
2001,nba,all_rookie,1st,NA,Mike Miller,millemi01,20,56,56,1,28,0,NA
2001,nba,all_rookie,1st,NA,Kenyon Martin,martike01,23,54,56,0.964,27,0,NA
2001,nba,all_rookie,1st,NA,Marc Jackson,jacksma02,26,51,56,0.911,24,3,NA
2001,nba,all_rookie,1st,NA,Morris Peterson,petermo01,23,50,56,0.893,22,6,NA
2001,nba,all_rookie,1st,NA,Darius Miles,milesda01,19,48,56,0.857,21,6,NA
2001,nba,all_rookie,2nd,NA,Hedo Türkoğlu,turkohe01,21,34,56,0.607,9,16,NA
2001,nba,all_rookie,2nd,NA,Desmond Mason,masonde01,23,28,56,0.5,5,18,NA
2001,nba,all_rookie,2nd,NA,Marcus Fizer,fizerma01,22,16,56,0.286,1,14,NA
2001,nba,all_rookie,2nd,NA,Chris Mihm,mihmch01,21,13,56,0.232,1,11,NA
2001,nba,all_rookie,ORV,NA,Jamaal Magloire,magloja01,22,12,56,0.214,0,12,NA
2001,nba,all_rookie,ORV,NA,Quentin Richardson,richaqu01,20,11,56,0.196,3,5,NA
2001,nba,all_rookie,ORV,NA,Mateen Cleaves,cleavma01,23,11,56,0.196,1,9,NA
2001,nba,all_rookie,ORV,NA,Keyon Dooling,doolike01,20,9,56,0.161,0,9,NA
2001,nba,all_rookie,ORV,NA,Jake Tsakalidis,tsakaja01,21,8,56,0.143,1,6,NA
2001,nba,all_rookie,ORV,NA,Stromile Swift,swiftst01,21,6,56,0.107,0,6,NA
2001,nba,all_rookie,ORV,NA,Stephen Jackson,jacksst02,22,4,56,0.071,0,4,NA
2001,nba,all_rookie,ORV,NA,Eddie House,houseed01,22,2,56,0.036,0,2,NA
2001,nba,all_rookie,ORV,NA,Mark Madsen,madsema01,25,2,56,0.036,0,2,NA
2001,nba,all_rookie,ORV,NA,Chris Porter,portech01,22,2,56,0.036,0,2,NA
2001,nba,all_rookie,ORV,NA,Jamal Crawford,crawfja01,20,1,56,0.018,0,1,NA
2001,nba,all_rookie,ORV,NA,DerMarr Johnson,johnsde03,20,1,56,0.018,0,1,NA
2000,nba,all_rookie,1st,NA,Elton Brand,brandel01,20,56,56,1,28,0,NA
2000,nba,all_rookie,1st,NA,Steve Francis,francst01,22,56,56,1,28,0,NA
2000,nba,all_rookie,1st,NA,Lamar Odom,odomla01,20,55,56,0.982,27,1,NA
2000,nba,all_rookie,1st,NA,Wally Szczerbiak,szczewa02,22,51,56,0.911,23,5,NA
2000,nba,all_rookie,1st,NA,Andre Miller,millean02,23,49,56,0.875,21,7,NA
2000,nba,all_rookie,2nd,NA,Shawn Marion,mariosh01,21,34,56,0.607,8,18,NA
2000,nba,all_rookie,2nd,NA,Metta World Peace,artesro01,20,28,56,0.5,2,24,NA
2000,nba,all_rookie,2nd,NA,James Posey,poseyja01,23,23,56,0.411,1,21,NA
2000,nba,all_rookie,2nd,NA,Jason Terry,terryja01,22,15,56,0.268,1,13,NA
2000,nba,all_rookie,2nd,NA,Chucky Atkins,atkinch01,25,13,56,0.232,2,9,NA
2000,nba,all_rookie,ORV,NA,Kenny Thomas,thomake01,22,12,56,0.214,1,10,NA
2000,nba,all_rookie,ORV,NA,Baron Davis,davisba01,20,9,56,0.161,1,7,NA
2000,nba,all_rookie,ORV,NA,Richard Hamilton,hamilri01,21,8,56,0.143,1,6,NA
2000,nba,all_rookie,ORV,NA,Adrian Griffin,griffad01,25,6,56,0.107,1,4,NA
2000,nba,all_rookie,ORV,NA,Vonteego Cummings,cummivo01,23,6,56,0.107,0,6,NA
2000,nba,all_rookie,ORV,NA,Eddie Robinson,robined01,23,5,56,0.089,1,3,NA
2000,nba,all_rookie,ORV,NA,Corey Maggette,maggeco01,20,4,56,0.071,1,2,NA
2000,nba,all_rookie,ORV,NA,Anthony Carter,cartean01,24,4,56,0.071,0,4,NA
2000,nba,all_rookie,ORV,NA,Todd MacCulloch,maccuto01,24,1,56,0.018,0,1,NA
1999,nba,all_rookie,1st,NA,Vince Carter,cartevi01,22,56,56,1,28,0,NA
1999,nba,all_rookie,1st,NA,Paul Pierce,piercpa01,21,56,56,1,28,0,NA
1999,nba,all_rookie,1st,NA,Jason Williams,willija02,23,55,56,0.982,27,1,NA
1999,nba,all_rookie,1st,NA,Mike Bibby,bibbymi01,20,47,56,0.839,19,9,NA
1999,nba,all_rookie,1st,NA,Matt Harpring,harprma01,22,35,56,0.625,10,15,NA
1999,nba,all_rookie,2nd,NA,Michael Dickerson,dickemi01,23,33,56,0.589,9,15,NA
1999,nba,all_rookie,2nd,NA,Michael Doleac,doleami01,21,30,56,0.536,9,12,NA
1999,nba,all_rookie,2nd,NA,Cuttino Mobley,moblecu01,23,26,56,0.464,3,20,NA
1999,nba,all_rookie,2nd,NA,Michael Olowokandi,olowomi01,23,22,56,0.393,4,14,NA
1999,nba,all_rookie,2nd,NA,Antawn Jamison,jamisan01,22,21,56,0.375,3,15,NA
1999,nba,all_rookie,ORV,NA,Larry Hughes,hughela01,20,17,56,0.304,0,17,NA
1999,nba,all_rookie,ORV,NA,Tyrone Nesby,nesbyty01,23,9,56,0.161,0,9,NA
1999,nba,all_rookie,ORV,NA,Robert Traylor,traylro01,21,8,56,0.143,0,8,NA
1999,nba,all_rookie,ORV,NA,Raef LaFrentz,lafrera01,22,6,56,0.107,0,6,NA
1999,nba,all_rookie,ORV,NA,Peja Stojaković,stojape01,21,5,56,0.089,0,5,NA
1999,nba,all_rookie,ORV,NA,Pat Garrity,garripa01,22,4,56,0.071,0,4,NA
1999,nba,all_rookie,ORV,NA,Dirk Nowitzki,nowitdi01,20,4,56,0.071,0,4,NA
1999,nba,all_rookie,ORV,NA,Kornél Dávid,davidko01,27,1,56,0.018,0,1,NA
1998,nba,all_rookie,1st,NA,Tim Duncan,duncati01,21,56,56,1,28,0,NA
1998,nba,all_rookie,1st,NA,Keith Van Horn,vanhoke01,22,56,56,1,28,0,NA
1998,nba,all_rookie,1st,NA,Brevin Knight,knighbr01,22,54,56,0.964,26,2,NA
1998,nba,all_rookie,1st,NA,Zydrunas Ilgauskas,ilgauzy01,22,54,56,0.964,25,4,NA
1998,nba,all_rookie,1st,NA,Ron Mercer,mercero01,21,50,56,0.893,23,4,NA
1998,nba,all_rookie,2nd,NA,Tim Thomas,thomati01,20,30,56,0.536,5,20,NA
1998,nba,all_rookie,2nd,NA,Cedric Henderson,hendece02,22,27,56,0.482,2,23,NA
1998,nba,all_rookie,2nd,NA,Derek Anderson,anderde01,23,25,56,0.446,3,19,NA
1998,nba,all_rookie,2nd,NA,Maurice Taylor,tayloma01,21,25,56,0.446,3,19,NA
1998,nba,all_rookie,2nd,NA,Bobby Jackson,jacksbo01,24,18,56,0.321,1,16,NA
1998,nba,all_rookie,ORV,NA,Danny Fortson,fortsda01,21,8,56,0.143,0,8,NA
1998,nba,all_rookie,ORV,NA,Michael Stewart,stewami01,22,5,56,0.089,1,3,NA
1998,nba,all_rookie,ORV,NA,Anthony Johnson,johnsan02,23,5,56,0.089,0,5,NA
1998,nba,all_rookie,ORV,NA,Antonio Daniels,daniean01,22,3,56,0.054,0,3,NA
1998,nba,all_rookie,ORV,NA,Tariq Abdul-Wahad,abdulta01,23,1,56,0.018,0,1,NA
1998,nba,all_rookie,ORV,NA,Chris Anstey,anstech01,23,1,56,0.018,0,1,NA
1998,nba,all_rookie,ORV,NA,Kelvin Cato,catoke01,23,1,56,0.018,0,1,NA
1998,nba,all_rookie,ORV,NA,Rodrick Rhodes,rhodero01,24,1,56,0.018,0,1,NA
1997,nba,all_rookie,1st,NA,Shareef Abdur-Rahim,abdursh01,20,56,56,1,28,0,NA
1997,nba,all_rookie,1st,NA,Allen Iverson,iversal01,21,55,56,0.982,27,1,NA
1997,nba,all_rookie,1st,NA,Stephon Marbury,marbust01,19,55,56,0.982,27,1,NA
1997,nba,all_rookie,1st,NA,Marcus Camby,cambyma01,22,49,56,0.875,22,5,NA
1997,nba,all_rookie,1st,NA,Antoine Walker,walkean02,20,49,56,0.875,22,5,NA
1997,nba,all_rookie,2nd,NA,Kerry Kittles,kittlke01,22,41,56,0.732,13,15,NA
1997,nba,all_rookie,2nd,NA,Ray Allen,allenra02,21,31,56,0.554,4,23,NA
1997,nba,all_rookie,2nd,NA,Travis Knight,knightr01,22,18,56,0.321,0,18,NA
1997,nba,all_rookie,2nd,NA,Kobe Bryant,bryanko01,18,15,56,0.268,0,15,NA
1997,nba,all_rookie,2nd,NA,Matt Maloney,malonma01,25,13,56,0.232,0,13,NA
1997,nba,all_rookie,ORV,NA,Vitaly Potapenko,potapvi01,21,12,56,0.214,1,10,NA
1997,nba,all_rookie,ORV,NA,Lorenzen Wright,wrighlo02,21,12,56,0.214,0,12,NA
1997,nba,all_rookie,ORV,NA,Dean Garrett,garrede01,30,9,56,0.161,1,7,NA
1997,nba,all_rookie,ORV,NA,Derek Fisher,fishede01,22,5,56,0.089,0,5,NA
1997,nba,all_rookie,ORV,NA,Shandon Anderson,andersh01,23,3,56,0.054,0,3,NA
1997,nba,all_rookie,ORV,NA,Roy Rogers,rogerro02,23,3,56,0.054,0,3,NA
1997,nba,all_rookie,ORV,NA,Erick Dampier,dampier01,21,2,56,0.036,0,2,NA
1997,nba,all_rookie,ORV,NA,Tony Delk,delkto01,23,2,56,0.036,0,2,NA
1996,nba,all_rookie,1st,NA,Damon Stoudamire,stoudda01,22,56,56,1,28,0,NA
1996,nba,all_rookie,1st,NA,Joe Smith,smithjo02,20,54,56,0.964,26,2,NA
1996,nba,all_rookie,1st,NA,Jerry Stackhouse,stackje01,21,52,56,0.929,25,2,NA
1996,nba,all_rookie,1st,NA,Antonio McDyess,mcdyean01,21,50,56,0.893,23,4,NA
1996,nba,all_rookie,1st,NA,Arvydas Sabonis,sabonar01,31,41,56,0.732,17,7,NA
1996,nba,all_rookie,1st,NA,Michael Finley,finlemi01,22,41,56,0.732,15,11,NA
1996,nba,all_rookie,2nd,NA,Kevin Garnett,garneke01,19,35,56,0.625,7,21,NA
1996,nba,all_rookie,2nd,NA,Bryant Reeves,reevebr01,22,28,56,0.5,2,24,NA
1996,nba,all_rookie,2nd,NA,Brent Barry,barrybr01,24,21,56,0.375,1,19,NA
1996,nba,all_rookie,2nd,NA,Rasheed Wallace,wallara01,21,15,56,0.268,1,13,NA
1996,nba,all_rookie,2nd,NA,Tyus Edney,edneyty01,22,15,56,0.268,0,15,NA
1996,nba,all_rookie,ORV,NA,Kurt Thomas,thomaku01,23,14,56,0.25,0,14,NA
1996,nba,all_rookie,ORV,NA,Eric Williams,willier01,23,9,56,0.161,0,9,NA
1996,nba,all_rookie,ORV,NA,Alan Henderson,hendeal01,23,1,56,0.018,0,1,NA
1996,nba,all_rookie,ORV,NA,Don Reid,reiddo01,22,1,56,0.018,0,1,NA
1996,nba,all_rookie,ORV,NA,Bob Sura,surabo01,22,1,56,0.018,0,1,NA
1995,nba,all_rookie,1st,NA,Jason Kidd,kiddja01,21,52,52,1,26,0,NA
1995,nba,all_rookie,1st,NA,Grant Hill,hillgr01,22,51,52,0.981,25,1,NA
1995,nba,all_rookie,1st,NA,Glenn Robinson,robingl01,22,50,52,0.962,25,0,NA
1995,nba,all_rookie,1st,NA,Eddie Jones,jonesed02,23,45,52,0.865,21,3,NA
1995,nba,all_rookie,1st,NA,Brian Grant,grantbr01,22,42,52,0.808,17,8,NA
1995,nba,all_rookie,2nd,NA,Juwan Howard,howarju01,21,38,52,0.731,12,14,NA
1995,nba,all_rookie,2nd,NA,Eric Montross,montrer01,23,31,52,0.596,6,19,NA
1995,nba,all_rookie,2nd,NA,Wesley Person,persowe01,23,24,52,0.462,2,20,NA
1995,nba,all_rookie,2nd,NA,Jalen Rose,roseja01,22,16,52,0.308,0,16,NA
1995,nba,all_rookie,2nd,NA,Sharone Wright,wrighsh01,22,14,52,0.269,0,14,NA
1995,nba,all_rookie,ORV,NA,Lamond Murray,murrala01,21,13,52,0.25,0,13,NA
1995,nba,all_rookie,ORV,NA,Khalid Reeves,reevekh01,22,9,52,0.173,0,9,NA
1995,nba,all_rookie,ORV,NA,Michael Smith,smithmi02,22,6,52,0.115,0,6,NA
1994,nba,all_rookie,1st,NA,Anfernee Hardaway,hardaan01,22,52,52,1,26,0,NA
