season,lg,team,abbreviation,playoffs,g,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
1995,NBA,Phoenix Suns,PHO,TRUE,82,241.8,40.9,85,0.482,7.1,19.3,0.369,33.8,65.6,0.515,21.7,28.7,0.756,12.5,29.3,41.8,26.8,8.4,3.8,14.2,22.4,110.6
1995,NBA,Portland Trail Blazers,POR,TRUE,82,240.3,39.2,87,0.451,5.6,15.4,0.365,33.6,71.6,0.469,19,27.2,0.697,16.5,29.8,46.3,22.5,8.1,5.7,14.8,24.7,103.1
1995,NBA,Sacramento Kings,SAC,FALSE,82,242.1,36.9,78.8,0.468,4.4,12.6,0.346,32.5,66.2,0.491,20.1,28.3,0.711,13.1,28.4,41.4,22.2,7.9,5.6,17.7,24.9,98.2
1995,NBA,San Antonio Spurs,SAS,TRUE,82,242.1,39.5,81.5,0.484,5.3,14.1,0.375,34.2,67.4,0.507,22.4,30.3,0.738,12.5,32.5,45,23.4,8,5.6,15.2,22.8,106.6
1995,NBA,Seattle SuperSonics,SEA,TRUE,82,241.8,40.4,82.2,0.491,6,15.9,0.376,34.4,66.3,0.519,23.7,31.3,0.758,13,28.5,41.5,25.8,11.2,4.8,15.8,25.2,110.4
1995,NBA,Utah Jazz,UTA,TRUE,82,241.2,39.5,77.3,0.512,3.7,9.8,0.376,35.9,67.5,0.531,23.6,30.3,0.781,10.7,29.4,40.1,27.5,9.2,4.8,15.7,24.9,106.4
1995,NBA,Washington Bullets,WSB,FALSE,82,242.1,38.7,84.1,0.46,5.3,15.4,0.343,33.5,68.7,0.487,17.8,24.5,0.724,12.7,27.1,39.8,21.3,7.9,4.9,15.9,23.8,100.5
1995,NBA,League Average,NA,FALSE,82,241.9,38,81.5,0.466,5.5,15.3,0.359,32.5,66.2,0.491,19.9,27.1,0.737,13,28.5,41.6,23.4,8.3,5.2,15.9,23.5,101.4
1994,NBA,Atlanta Hawks,ATL,TRUE,82,240.9,39.6,85.8,0.461,3.3,10.1,0.323,36.3,75.7,0.48,19,25.2,0.752,15.2,29.5,44.8,25.1,11.2,5.5,15.3,19.8,101.4
1994,NBA,Boston Celtics,BOS,FALSE,82,242.7,40.6,86.1,0.472,1.7,5.8,0.289,39,80.2,0.486,17.8,24.4,0.73,12.6,29,41.7,23.5,8.2,5.4,15.1,22.5,100.8
1994,NBA,Charlotte Hornets,CHH,FALSE,82,241.8,41.2,86.6,0.476,4.1,11.2,0.367,37.1,75.4,0.493,19.9,26,0.764,12.4,30.2,42.6,27,8.8,4.8,15.4,21.3,106.5
1994,NBA,Chicago Bulls,CHI,TRUE,82,241.2,39.6,83.1,0.476,2.8,8,0.354,36.7,75.1,0.489,16,22.7,0.705,13.9,29.2,43.1,25.6,9,4.3,15.9,21.3,98
1994,NBA,Cleveland Cavaliers,CLE,TRUE,82,242.1,38.2,82.1,0.465,3.6,9.9,0.362,34.6,72.2,0.48,21.2,27.5,0.77,13.3,28.7,42,25,8.6,5.2,13.9,20.7,101.2
1994,NBA,Dallas Mavericks,DAL,FALSE,82,240.6,37.3,86.2,0.432,2.9,9.4,0.312,34.3,76.8,0.447,17.7,23.7,0.747,15.5,26.2,41.7,19.9,9.4,3.6,17,24.5,95.1
1994,NBA,Denver Nuggets,DEN,TRUE,82,240.9,38.5,82.7,0.465,2.1,7.3,0.285,36.4,75.4,0.483,21.2,29.5,0.718,13.5,31.2,44.7,21.5,8.3,8.4,17.3,23.5,100.3
1994,NBA,Detroit Pistons,DET,FALSE,82,240.6,38.6,85.6,0.452,4.4,12.7,0.344,34.3,72.9,0.47,15.3,20.9,0.731,12.5,28.3,40.8,21.5,7.3,3.8,15.1,23.6,96.9
1994,NBA,Golden State Warriors,GSW,TRUE,82,241.2,42.8,87.1,0.492,3.5,10.5,0.339,39.3,76.7,0.512,18.6,28.1,0.664,14.4,29.2,43.6,26.8,9.8,6.2,17.5,21.8,107.9
1994,NBA,Houston Rockets,HOU,TRUE,82,241.2,39,82.1,0.475,5.2,15.7,0.334,33.8,66.4,0.508,17.9,24.1,0.743,11.3,31.9,43.2,25.5,8.7,5.9,16.3,20.1,101.1
1994,NBA,Indiana Pacers,IND,TRUE,82,240.9,38.6,79.5,0.486,2.2,6.1,0.368,36.4,73.4,0.496,21.5,29.1,0.738,13.8,29.4,43.2,25.1,8.6,5.6,17.6,24.1,101
1994,NBA,Los Angeles Clippers,LAC,FALSE,82,241.2,40.8,87.4,0.467,3.1,10.1,0.303,37.7,77.2,0.488,18.4,26,0.709,13.7,29.4,43,26.5,9.8,5.1,18,21.6,103
1994,NBA,Los Angeles Lakers,LAL,FALSE,82,240.9,40.1,89.2,0.45,2.9,9.8,0.3,37.2,79.4,0.468,17.2,24,0.717,15.4,26.9,42.2,24.2,9.2,5.6,14.6,22.9,100.4
1994,NBA,Miami Heat,MIA,TRUE,82,241.5,39,84.1,0.464,4.1,12.2,0.338,34.9,71.9,0.485,21.3,27.1,0.785,15.1,29.4,44.4,22.6,7.8,4.6,16,24.7,103.4
1994,NBA,Milwaukee Bucks,MIL,FALSE,82,240.3,37.1,83,0.447,4,12.4,0.325,33.1,70.6,0.469,18.7,26.6,0.702,13.7,26.3,40,23.7,9.8,5,16.4,22.2,96.9
1994,NBA,Minnesota Timberwolves,MIN,FALSE,82,240.6,36.4,79.7,0.457,2.2,6.8,0.329,34.2,72.9,0.469,21.7,28.1,0.772,12.1,28.6,40.6,24,7.3,5.4,18,24.6,96.7
1994,NBA,New Jersey Nets,NJN,TRUE,82,241.8,38.6,86.8,0.445,2.7,8.3,0.327,35.9,78.4,0.458,23.2,30.4,0.762,15.9,31.2,47,23.2,8.5,7,14.6,20.6,103.2
1994,NBA,New York Knicks,NYK,TRUE,82,240.9,37.8,82.1,0.46,3.9,11.1,0.348,33.9,71.1,0.477,19.1,25.6,0.746,14.3,31,45.3,25.2,9.2,4.7,16.6,24.4,98.5
1994,NBA,Orlando Magic,ORL,TRUE,82,240.6,40.7,83.9,0.485,4.8,13.9,0.347,35.9,70.1,0.513,19.4,28.6,0.678,14.4,28.7,43.1,25.2,8.3,5.6,16.2,20.9,105.7
1994,NBA,Philadelphia 76ers,PHI,FALSE,82,241.5,37.8,83.2,0.455,3.9,11.5,0.338,34,71.7,0.474,18.4,25.8,0.714,12.3,29.2,41.5,22.3,8.1,6.4,16.7,18.1,98
1994,NBA,Phoenix Suns,PHO,TRUE,82,240.3,41.8,86.3,0.484,4.2,12.7,0.33,37.6,73.6,0.511,20.4,28.1,0.728,14.9,29.9,44.8,27.6,9.1,5.6,15.9,20,108.2
1994,NBA,Portland Trail Blazers,POR,TRUE,82,240.9,41.1,90.6,0.454,3.3,9.4,0.353,37.8,81.2,0.466,21.7,29.2,0.743,15.9,30,45.9,25.2,9.1,5,14.8,22.3,107.3
1994,NBA,Sacramento Kings,SAC,FALSE,82,240.9,38.8,85.7,0.452,3.1,8.9,0.353,35.6,76.8,0.464,20.4,28,0.731,13.7,28.6,42.3,24.7,8.2,4.3,16.3,24.1,101.1
1994,NBA,San Antonio Spurs,SAS,TRUE,82,241.2,38.8,81.6,0.475,3,8.7,0.349,35.7,72.9,0.49,19.5,26.2,0.742,14.5,31.7,46.2,23.1,6.8,5.5,14.6,20.3,100
1994,NBA,Seattle SuperSonics,SEA,TRUE,82,240.6,40.7,84.2,0.484,3,8.8,0.335,37.8,75.4,0.501,21.6,29,0.745,14,27.2,41.2,25.8,12.8,4.5,15.4,23.3,105.9
1994,NBA,Utah Jazz,UTA,TRUE,82,241.8,39.1,82.1,0.477,2.2,6.8,0.32,36.9,75.2,0.491,21.5,29,0.74,12.9,29.1,42,26.6,9.2,4.4,14.5,24.2,101.9
1994,NBA,Washington Bullets,WSB,FALSE,82,240.3,39,83.2,0.468,2.7,9.1,0.297,36.3,74.2,0.489,19.7,26.4,0.748,13.1,26.7,39.8,22.2,8.5,3.9,17.1,20.9,100.4
1994,NBA,League Average,NA,FALSE,82,241.1,39.3,84.4,0.466,3.3,9.9,0.333,36,74.5,0.483,19.6,26.6,0.734,13.9,29.1,43,24.4,8.9,5.2,16,22.2,101.5
1993,NBA,Atlanta Hawks,ATL,TRUE,82,241.8,41.4,88.7,0.466,4.7,13.1,0.355,36.7,75.6,0.486,20.1,27.1,0.742,15.7,28.6,44.3,25.4,9.8,3.4,16.3,22,107.5
1993,NBA,Boston Celtics,BOS,TRUE,82,241.2,42.1,86.5,0.487,1.3,4.7,0.287,40.8,81.8,0.498,18.1,23.3,0.777,13.1,29.7,42.8,24.4,7.9,5.6,14.3,22.7,103.7
1993,NBA,Charlotte Hornets,CHH,TRUE,82,240.9,42.8,87.9,0.487,2.1,6.5,0.326,40.7,81.4,0.5,22.3,29,0.771,13.4,30.6,43.9,26.4,7.8,5.8,16.2,21.8,110.1
1993,NBA,Chicago Bulls,CHI,TRUE,82,241.8,42.4,87.9,0.482,3,8.2,0.365,39.4,79.7,0.494,17.5,23.8,0.733,15.7,27.8,43.6,26,9.5,5,13.5,22,105.2
1993,NBA,Cleveland Cavaliers,CLE,TRUE,82,241.8,41.8,84,0.497,3.5,9,0.381,38.3,74.9,0.511,20.7,25.8,0.802,11.3,30.4,41.8,28.6,7.5,6.5,13.7,19.3,107.7
1993,NBA,Dallas Mavericks,DAL,FALSE,82,240.6,38.6,88.7,0.435,3.5,10.2,0.338,35.1,78.5,0.448,18.7,26.5,0.705,15,27.6,42.7,20.5,7.9,4.3,17.8,28.1,99.3
1993,NBA,Denver Nuggets,DEN,FALSE,82,241.8,40.9,88.8,0.46,1.7,5.5,0.304,39.2,83.3,0.471,21.8,28.8,0.756,15.4,31.3,46.7,21.2,7.9,6.9,17.2,24.9,105.2
1993,NBA,Detroit Pistons,DET,FALSE,82,241.2,39.8,87.9,0.453,3.6,11.1,0.322,36.3,76.9,0.472,17.4,23.9,0.729,15.8,28.2,44,23.7,7.1,3,14,21.3,100.6
1993,NBA,Golden State Warriors,GSW,FALSE,82,242.7,42.4,88,0.482,3.6,10.4,0.35,38.7,77.6,0.499,21.6,30.1,0.717,14.9,29.1,43.9,24.5,8.5,4.7,17.7,25.1,109.9
1993,NBA,Houston Rockets,HOU,TRUE,82,241.2,40,82.2,0.486,4.7,13.1,0.361,35.3,69.2,0.51,19.3,25.5,0.758,12,30.9,42.9,25.8,8.3,6.6,15.8,20.7,104
1993,NBA,Indiana Pacers,IND,TRUE,82,240.9,41.1,85.6,0.48,3.1,9.6,0.326,38,76,0.5,22.4,29.3,0.766,14.9,29.9,44.8,26.1,7.5,4.9,15.3,24.9,107.8
1993,NBA,Los Angeles Clippers,LAC,TRUE,82,241.5,43.2,89.4,0.484,1.6,6,0.271,41.6,83.4,0.499,19,26.5,0.718,14.4,28.8,43.2,27.3,10.3,6,16.3,23.4,107.1
1993,NBA,Los Angeles Lakers,LAL,TRUE,82,241.8,40.4,85.3,0.473,2.3,7.6,0.299,38.1,77.7,0.49,21.2,28.1,0.756,13.5,27.9,41.4,24.5,9.5,5.3,15.4,21.7,104.2
1993,NBA,Miami Heat,MIA,FALSE,82,244,38.1,83.5,0.456,4.1,11.5,0.354,34.1,72.1,0.473,23.3,30.2,0.771,13.8,29.1,42.9,20.6,7.4,4.3,15.7,24.5,103.6
1993,NBA,Milwaukee Bucks,MIL,FALSE,82,240.6,39.9,84.4,0.472,3.8,11.4,0.333,36,73,0.494,18.8,25.4,0.742,12.8,25.8,38.6,25.4,10.5,4.8,16.6,24.1,102.3
1993,NBA,Minnesota Timberwolves,MIN,FALSE,82,242.1,37.1,79.6,0.466,2,6.9,0.292,35.1,72.7,0.483,21.9,27.4,0.798,11.5,26.9,38.3,24.4,7.9,5.5,17.3,24.7,98.1
1993,NBA,New Jersey Nets,NJN,TRUE,82,241.2,39.9,86.4,0.462,1.9,6,0.318,38,80.4,0.473,21.1,27.5,0.767,15.7,30.6,46.3,22.8,8.5,6.4,16.5,23.1,102.8
1993,NBA,New York Knicks,NYK,TRUE,82,243,39.1,84.1,0.465,2.4,7.4,0.32,36.8,76.8,0.479,20.9,28.2,0.741,14,32.4,46.5,25.9,8.3,4.5,15.8,25.7,101.6
1993,NBA,Orlando Magic,ORL,FALSE,82,242.4,39.7,81.8,0.486,3.9,10.8,0.357,35.9,71,0.505,22.2,30.4,0.73,12.7,31.3,44,23.8,6.6,5.7,17.4,23.5,105.5
1993,NBA,Philadelphia 76ers,PHI,FALSE,82,243,39.3,86.3,0.456,4,11.5,0.351,35.3,74.8,0.472,21.7,27.5,0.786,12.6,29.6,42.2,24.9,8.2,6.9,16.6,19.6,104.3
1993,NBA,Phoenix Suns,PHO,TRUE,82,240.6,42.6,86.5,0.493,4.9,13.4,0.363,37.8,73.1,0.516,23.3,31,0.753,13.9,30.6,44.5,25.5,9.2,5.5,16.6,21.2,113.4
1993,NBA,Portland Trail Blazers,POR,TRUE,82,242.7,41,89.5,0.458,3.4,10.3,0.326,37.6,79.3,0.475,23.2,31.1,0.745,15,30.6,45.5,24,9.4,5.2,14.8,23.1,108.5
1993,NBA,Sacramento Kings,SAC,FALSE,82,241.2,41,88.6,0.463,3.2,9.6,0.332,37.8,79,0.478,22.7,29.8,0.762,13.9,27.8,41.7,25.3,9.4,4.2,16.6,25.4,107.9
1993,NBA,San Antonio Spurs,SAS,TRUE,82,242.1,40.4,82.5,0.49,2.9,8.4,0.341,37.5,74,0.507,21.9,28.6,0.765,11.2,31,42.2,24.5,7.1,6.3,15,22.5,105.5
1993,NBA,Seattle SuperSonics,SEA,TRUE,82,241.2,42.4,87.1,0.486,2.7,7.4,0.357,39.7,79.6,0.498,21,27.5,0.761,14.9,27.5,42.4,23.2,11.5,5,15.5,24,108.3
1993,NBA,Utah Jazz,UTA,TRUE,82,240.9,40.7,83.3,0.489,1.6,5,0.314,39.1,78.2,0.5,23.3,30.4,0.766,12.7,30,42.7,26.5,9.1,4.2,15.5,24,106.2
1993,NBA,Washington Bullets,WSB,FALSE,82,241.5,40.3,86.2,0.467,2.1,7,0.301,38.1,79.1,0.482,19.2,25.7,0.748,12.6,28.3,40.8,25.7,8.2,4.4,16.1,21.9,101.9
1993,NBA,League Average,NA,FALSE,82,241.7,40.7,86,0.473,3,9,0.336,37.7,77,0.489,20.9,27.7,0.754,13.8,29.3,43.1,24.7,8.6,5.2,15.9,23.2,105.3
1992,NBA,Atlanta Hawks,ATL,FALSE,82,242.7,42.6,91.2,0.467,2.6,8.2,0.313,40,83,0.482,18.5,25.3,0.731,15.7,30.5,46.2,25.9,9.7,3.9,15.3,21.6,106.2
1992,NBA,Boston Celtics,BOS,TRUE,82,241.2,43.2,87.8,0.492,1.3,4.4,0.306,41.9,83.4,0.502,18.9,23.4,0.808,13.4,31.5,44.9,25.3,7.8,5.9,14.2,20.6,106.6
1992,NBA,Charlotte Hornets,CHH,FALSE,82,241.5,44.1,92.3,0.477,1.4,4.5,0.317,42.6,87.8,0.486,20,26.4,0.755,14.2,28.9,43.1,27.9,10,3.8,15.5,22.2,109.5
1992,NBA,Chicago Bulls,CHI,TRUE,82,241.8,44.4,87.4,0.508,1.7,5.5,0.304,42.7,81.9,0.522,19.4,26,0.744,14.3,29.7,44,27.8,8.2,5.9,13.3,20.6,109.9
1992,NBA,Cleveland Cavaliers,CLE,TRUE,82,241.5,41.8,85.7,0.488,3.1,8.6,0.357,38.7,77,0.502,22.2,27.5,0.805,12.7,29.9,42.6,27.6,7.5,7.6,13.1,19,108.9
1992,NBA,Dallas Mavericks,DAL,FALSE,82,240.9,38,86.6,0.439,3.3,9.7,0.336,34.8,76.9,0.452,18.3,24.4,0.75,14.6,29.7,44.3,19.9,6.5,4.3,14.7,22.8,97.6
1992,NBA,Denver Nuggets,DEN,FALSE,82,241.2,39.8,90,0.442,1.5,5.1,0.301,38.2,84.9,0.45,18.6,25.2,0.738,16.5,28.7,45.1,18.9,9.4,5.6,17.6,24.2,99.7
1992,NBA,Detroit Pistons,DET,TRUE,82,241.2,38.9,83.7,0.465,2,6.4,0.314,36.9,77.3,0.477,19.1,25.7,0.743,14.8,29.5,44.3,23.2,6.7,4.4,14.8,20.1,98.9
1992,NBA,Golden State Warriors,GSW,TRUE,82,242.4,45.9,90.6,0.507,3.1,9.3,0.333,42.8,81.3,0.527,23.7,31.8,0.746,13.9,29,42.8,25.2,10.4,4.6,16.5,25,118.7
1992,NBA,Houston Rockets,HOU,FALSE,82,242.4,39.9,84.1,0.475,4,11.7,0.343,35.9,72.4,0.496,18.2,24.6,0.738,13.1,29.7,42.8,25.1,8,7,16.8,21.6,102
1992,NBA,Indiana Pacers,IND,TRUE,82,243.4,42.7,86.3,0.494,4.1,11.5,0.354,38.6,74.9,0.516,22.8,28.8,0.79,13.2,31.3,44.5,29.2,8.6,4.8,17.1,26.1,112.2
1992,NBA,Los Angeles Clippers,LAC,TRUE,82,241.8,40.8,86.3,0.473,1.8,6.1,0.289,39,80.2,0.487,19.5,27.1,0.72,13.8,29.2,43,25,10,6.1,15.5,22.8,102.9
1992,NBA,Los Angeles Lakers,LAL,TRUE,82,241.8,38.8,85.1,0.456,1.5,5.4,0.267,37.4,79.7,0.469,21.3,27.8,0.766,14.1,26.8,40.9,22,9.2,4.9,13.3,18.8,100.4
1992,NBA,Miami Heat,MIA,TRUE,82,241.8,39.7,86.1,0.461,3.1,9.2,0.342,36.6,77,0.475,22.4,28.4,0.79,14.5,28.9,43.3,21.3,8.2,4.5,16.8,22.2,105
1992,NBA,Milwaukee Bucks,MIL,FALSE,82,242.4,40.5,88,0.46,4.5,12.3,0.369,36,75.7,0.475,19.5,25.7,0.759,15.8,26.5,42.3,24.6,10.5,3.9,16.5,23.2,105
1992,NBA,Minnesota Timberwolves,MIN,FALSE,82,241.5,41,89.5,0.458,1.5,4.8,0.32,39.5,84.7,0.466,16.8,22.6,0.743,14.2,26.4,40.7,24.7,7.5,6.4,14.1,22.8,100.5
1992,NBA,New Jersey Nets,NJN,TRUE,82,241.2,42.4,92.4,0.458,2.7,8.2,0.334,39.6,84.3,0.47,17.9,24.5,0.732,18.4,29.2,47.6,23.6,9,7.5,17,22.4,105.4
1992,NBA,New York Knicks,NYK,TRUE,82,242.1,40.4,84.7,0.477,2.5,7.5,0.325,37.9,77.2,0.492,18.3,25,0.734,14.5,30.4,44.8,26,7.7,4.7,15.1,23.2,101.6
1992,NBA,Orlando Magic,ORL,FALSE,82,240.3,39.3,86.6,0.453,2.4,7.4,0.324,36.9,79.2,0.466,20.6,27.7,0.746,14.3,28.4,42.7,21.9,7.8,4.5,16.9,24.1,101.6
1992,NBA,Philadelphia 76ers,PHI,FALSE,82,240.9,38.9,82.5,0.471,2.8,8.3,0.334,36.1,74.2,0.487,21.4,27.6,0.775,12.9,28.2,41.1,21.4,8.4,5.9,15.1,19.3,101.9
1992,NBA,Phoenix Suns,PHO,TRUE,82,241.5,43.3,88,0.492,2.8,7.3,0.381,40.6,80.8,0.502,22.7,29.2,0.776,13.3,31.2,44.5,26.9,8.2,7.1,15.1,22.6,112.1
1992,NBA,Portland Trail Blazers,POR,TRUE,82,242.4,42.4,89.7,0.473,4,11.5,0.344,38.4,78.1,0.492,22.7,30,0.754,15.8,31.1,46.9,25.2,9.2,5,16.2,24.2,111.4
1992,NBA,Sacramento Kings,SAC,FALSE,82,241.8,40.8,87.7,0.466,2.9,8.2,0.353,37.9,79.4,0.477,19.7,26.4,0.747,12.9,28.7,41.6,23.9,8.9,7.5,16.6,21.5,104.3
1992,NBA,San Antonio Spurs,SAS,TRUE,82,241.2,41.2,86.5,0.476,1.4,4.9,0.292,39.7,81.5,0.487,20.1,27.4,0.736,15,31.1,46.1,24.5,8.9,7.4,16,21.9,104
1992,NBA,Seattle SuperSonics,SEA,TRUE,82,242.1,41.2,86.9,0.474,2.5,7.9,0.317,38.7,79,0.49,21.6,27.6,0.783,15.6,27.5,43.2,22.9,9.5,5.5,16.1,23.8,106.5
1992,NBA,Utah Jazz,UTA,TRUE,82,242.4,41.2,83.7,0.492,1.9,5.6,0.345,39.3,78.1,0.503,23.9,30.4,0.788,13.4,31,44.4,26.7,8.7,5.5,15.4,21.3,108.3
1992,NBA,Washington Bullets,WSB,FALSE,82,242.1,41,89,0.461,1.8,6.5,0.272,39.2,82.5,0.476,18.5,23.9,0.778,13,28.6,41.6,24.5,8.7,5.1,15.3,22.6,102.4
1992,NBA,League Average,NA,FALSE,82,241.8,41.3,87.3,0.472,2.5,7.6,0.331,38.7,79.7,0.486,20.2,26.7,0.759,14.4,29.3,43.7,24.5,8.6,5.5,15.6,22.2,105.3
1991,NBA,Atlanta Hawks,ATL,TRUE,82,240.9,40.8,88.1,0.464,3.3,10.2,0.324,37.5,77.9,0.482,24.8,31,0.8,15.1,29.5,44.6,22.7,8.9,4.6,15,21.6,109.8
1991,NBA,Boston Celtics,BOS,TRUE,82,241.5,45.1,88,0.512,1.3,4.2,0.315,43.7,83.8,0.522,20.1,24.4,0.824,13.3,32.9,46.2,26.3,8.2,6.9,16.1,20.7,111.5
1991,NBA,Charlotte Hornets,CHH,FALSE,82,241.5,40.1,85.8,0.467,1.6,5.1,0.314,38.5,80.7,0.477,21,27,0.779,12.5,26.8,39.4,24.6,9.3,3.7,15.7,23.7,102.8
1991,NBA,Chicago Bulls,CHI,TRUE,82,240.9,44.3,86.9,0.51,1.9,5.2,0.366,42.4,81.7,0.519,19.6,25.7,0.76,14,28.6,42.6,27,10,5.3,14.4,21.4,110
1991,NBA,Cleveland Cavaliers,CLE,FALSE,82,241.8,39.7,83.6,0.475,2,5.8,0.334,37.8,77.8,0.486,20.3,26.5,0.765,12.3,28.4,40.7,27.3,7.8,5.5,15.6,20.4,101.7
1991,NBA,Dallas Mavericks,DAL,FALSE,82,241.5,39.6,84,0.471,2.4,7.3,0.322,37.2,76.7,0.485,18.4,24.2,0.761,12,28.8,40.8,22.2,7.1,4.8,14.5,22.4,99.9
1991,NBA,Denver Nuggets,DEN,FALSE,82,240.6,47.6,108.1,0.44,3.7,12.9,0.283,43.9,95.2,0.461,21,27.6,0.763,18.5,30.9,49.4,24.5,10.4,5,16.2,27.3,119.9
1991,NBA,Detroit Pistons,DET,TRUE,82,241.5,39,83.8,0.465,1.6,5.4,0.298,37.4,78.5,0.476,20.6,27,0.763,14.7,29.9,44.6,22.3,5.9,4.5,14.4,22.8,100.1
1991,NBA,Golden State Warriors,GSW,TRUE,82,241.5,43.5,89.6,0.485,3.3,9.8,0.337,40.2,79.8,0.504,26.4,33.7,0.783,13.6,28.1,41.7,23.8,9.8,4.6,16.6,26.9,116.6
1991,NBA,Houston Rockets,HOU,TRUE,82,242.1,41.5,88.9,0.467,3.9,12.1,0.32,37.6,76.8,0.49,19.9,26.8,0.741,15.5,30.6,46.1,23.2,9.7,5,17.1,22.9,106.7
1991,NBA,Indiana Pacers,IND,TRUE,82,241.5,42.1,85.3,0.493,3,9.1,0.332,39,76.2,0.513,24.5,30.2,0.811,12.4,29,41.4,26.6,8,4.4,16.5,25.5,111.7
1991,NBA,Los Angeles Clippers,LAC,FALSE,82,241.5,41.4,89.2,0.464,1.4,5.3,0.26,40,83.9,0.476,19.5,27.7,0.702,15.2,30.5,45.7,25.8,8.8,6.2,17.5,24.9,103.5
1991,NBA,Los Angeles Lakers,LAL,TRUE,82,241.8,40.8,84.3,0.484,2.8,9.1,0.304,38,75.2,0.505,22,27.6,0.798,13.1,29.8,42.9,25.5,7.8,4.7,14.7,18.6,106.3
1991,NBA,Miami Heat,MIA,FALSE,82,241.2,40,87.1,0.459,1.7,5.7,0.302,38.3,81.4,0.47,20.1,28.1,0.715,15,28.1,43.1,23.2,9.2,4.7,18.9,25.4,101.8
1991,NBA,Milwaukee Bucks,MIL,TRUE,82,242.1,40.7,84.7,0.48,3.1,9.2,0.341,37.6,75.5,0.497,21.9,27.3,0.801,13.2,26.4,39.5,25.3,10.9,4,16.1,24.8,106.4
1991,NBA,Minnesota Timberwolves,MIN,FALSE,82,242.7,39.8,88.7,0.449,1.3,4.6,0.283,38.5,84.1,0.458,18.7,25.4,0.735,15.5,25.8,41.3,23,8.7,5.4,13,22.7,99.6
1991,NBA,New Jersey Nets,NJN,FALSE,82,241.8,40.4,91,0.444,2,7.1,0.275,38.4,83.8,0.458,20.2,27.4,0.739,17.1,28.6,45.7,21.7,9.1,7.3,17.4,23.8,102.9
1991,NBA,New York Knicks,NYK,TRUE,82,243.4,40.3,83.2,0.485,2.3,6.8,0.332,38.1,76.4,0.499,20.2,26.2,0.77,12.8,29.7,42.5,26.5,7.8,5.1,16.8,21.5,103.1
1991,NBA,Orlando Magic,ORL,FALSE,82,241.2,40.2,88.5,0.455,3.3,9.2,0.358,36.9,79.3,0.466,22.2,29.8,0.743,15,29.6,44.7,22.1,7.3,3.7,17,24.1,105.9
1991,NBA,Philadelphia 76ers,PHI,TRUE,82,244.9,40.1,84.5,0.475,2.4,7.5,0.316,37.7,76.9,0.491,22.8,28.9,0.79,12,30.4,42.4,22.2,8.3,5.8,15,19.9,105.4
1991,NBA,Phoenix Suns,PHO,TRUE,82,240.6,43.6,87.8,0.496,1.7,5.3,0.319,41.9,82.5,0.508,25.2,32.7,0.77,13.8,31.7,45.5,26.9,8.4,6.5,15.9,22.6,114
1991,NBA,Portland Trail Blazers,POR,TRUE,82,242.7,43.6,89.9,0.485,4.2,11,0.377,39.5,78.8,0.501,23.3,31,0.753,14.7,31.2,45.9,27.5,8.8,5,16,24.1,114.7
1991,NBA,Sacramento Kings,SAC,FALSE,82,240.3,37.6,83.1,0.453,2.6,7,0.374,35,76.1,0.46,18.8,25.7,0.732,12.5,27,39.6,24.3,7.7,6.3,15.5,25.3,96.7
1991,NBA,San Antonio Spurs,SAS,TRUE,82,241.8,41.6,85.2,0.488,1,3.6,0.273,40.6,81.6,0.497,23,30,0.766,13.8,32.4,46.2,26.1,8.2,7,17.6,23.1,107.1
1991,NBA,Seattle SuperSonics,SEA,TRUE,82,242.4,42.7,86.8,0.492,1.7,5.2,0.319,41,81.6,0.503,19.6,26.1,0.75,14.9,26.5,41.4,24.9,10.5,4.6,17.1,24.1,106.6
1991,NBA,Utah Jazz,UTA,TRUE,82,241.2,39.2,79.7,0.492,1.8,5.6,0.323,37.4,74.1,0.504,23.8,30.1,0.789,10.6,30.2,40.7,27,8,5.5,15.9,21.9,104
1991,NBA,Washington Bullets,WSB,FALSE,82,242.1,41.3,88.6,0.466,0.7,3.5,0.194,40.7,85.2,0.478,18,24.7,0.729,14.3,29.1,43.5,25.4,7.2,5.7,16.6,23.5,101.4
1991,NBA,League Average,NA,FALSE,82,241.8,41.4,87.2,0.474,2.3,7.1,0.32,39.1,80.1,0.488,21.3,27.9,0.765,14,29.3,43.3,24.7,8.6,5.3,16,23.2,106.3
1990,NBA,Atlanta Hawks,ATL,FALSE,82,240.6,41.7,85.6,0.487,1.5,5,0.302,40.2,80.6,0.498,23.7,31,0.764,15.5,26.7,42.2,22.2,8.7,4.3,15.5,22.8,108.5
1990,NBA,Boston Celtics,BOS,TRUE,82,240.3,43.5,87.2,0.498,1.3,4.9,0.262,42.2,82.2,0.513,21.8,26.3,0.832,13,33,46,29.5,6.6,5.5,15.3,20.9,110
1990,NBA,Charlotte Hornets,CHH,FALSE,82,240.9,39.9,87.6,0.455,2.5,7.5,0.336,37.4,80.1,0.466,18.1,24,0.756,11.7,27,38.7,25.4,9.5,3.2,15,23,100.4
